loan_id,loan_type,current_balance,credit_limit,EAD
5889,term,967.44,,967.44
5890,term,4037.91,,4037.91
5891,revolving,13007.8,37422.14,25214.97
5892,revolving,100.0,228.14,164.07
5893,term,12624.98,,12624.98
5894,term,4473.05,,4473.05
5895,term,12380.1,,12380.1
5896,revolving,5148.35,11581.94,8365.14
5897,revolving,3961.74,8727.17,6344.46
5898,term,4460.78,,4460.78
5899,term,466.38,,466.38
5900,revolving,13000.23,31403.51,22201.87
5901,term,16833.34,,16833.34
5902,term,1469.25,,1469.25
5903,term,454.33,,454.33
5904,term,9450.15,,9450.15
5905,term,12821.68,,12821.68
5906,term,13583.39,,13583.39
5907,term,28241.13,,28241.13
5908,term,56147.44,,56147.44
5909,term,11228.77,,11228.77
5910,term,2756.54,,2756.54
5911,term,28688.66,,28688.66
5912,term,11606.97,,11606.97
5913,revolving,1312.73,2381.73,1847.23
5914,term,12155.58,,12155.58
5915,revolving,5041.94,7875.63,6458.78
5916,term,12031.09,,12031.09
5917,term,1641.45,,1641.45
5918,revolving,23777.1,63226.49,43501.8
5919,term,15106.42,,15106.42
5920,revolving,2709.01,7241.06,4975.04
5921,term,10555.34,,10555.34
5922,revolving,1452.63,4076.17,2764.4
5923,term,5979.59,,5979.59
5924,term,583.51,,583.51
5925,revolving,1323.64,2059.05,1691.35
5926,term,8930.23,,8930.23
5927,revolving,15122.88,29396.07,22259.48
5928,revolving,9810.22,21025.67,15417.94
5929,term,972.96,,972.96
5930,term,8538.13,,8538.13
5931,term,1619.1,,1619.1
5932,term,11928.57,,11928.57
5933,term,2893.34,,2893.34
5934,revolving,19725.89,49874.29,34800.09
5935,term,376.07,,376.07
5936,term,2193.84,,2193.84
5937,term,20035.65,,20035.65
5938,term,11203.18,,11203.18
5939,term,13213.18,,13213.18
5940,revolving,24995.18,41087.21,33041.2
5941,term,8316.97,,8316.97
5942,revolving,11565.36,30545.53,21055.44
5943,revolving,6225.83,16448.64,11337.24
5944,term,11873.77,,11873.77
5945,term,11299.83,,11299.83
5946,term,7111.81,,7111.81
5947,term,11025.62,,11025.62
5948,term,8924.98,,8924.98
5949,term,15898.87,,15898.87
5950,term,5937.77,,5937.77
5951,term,4768.31,,4768.31
5952,term,9146.57,,9146.57
5953,term,4498.7,,4498.7
5954,revolving,19606.72,31585.65,25596.18
5955,term,3453.12,,3453.12
5956,term,14714.97,,14714.97
5957,revolving,2982.74,8460.03,5721.38
5958,term,8079.58,,8079.58
5959,term,4723.79,,4723.79
5960,revolving,10628.59,23333.66,16981.12
5961,revolving,1575.35,2732.26,2153.81
5962,term,10740.98,,10740.98
5963,term,5831.34,,5831.34
5964,term,17379.88,,17379.88
5965,revolving,6132.82,16959.51,11546.16
5966,term,7678.85,,7678.85
5967,term,13905.7,,13905.7
5968,term,4447.44,,4447.44
5969,term,3550.52,,3550.52
5970,term,3455.1,,3455.1
5971,term,6017.18,,6017.18
5972,term,2377.45,,2377.45
5973,term,4444.37,,4444.37
5974,revolving,4355.1,8821.05,6588.08
5975,term,10447.17,,10447.17
5976,term,2161.85,,2161.85
5977,revolving,28856.57,68347.96,48602.26
5978,term,2418.69,,2418.69
5979,term,668.33,,668.33
5980,term,1175.42,,1175.42
5981,term,900.88,,900.88
5982,term,1023.25,,1023.25
5983,revolving,9289.25,20545.21,14917.23
5984,term,11225.83,,11225.83
5985,term,6504.93,,6504.93
5986,term,4163.31,,4163.31
5987,term,29377.03,,29377.03
5988,term,10464.2,,10464.2
5989,term,18929.36,,18929.36
5990,revolving,7722.57,18598.29,13160.43
5991,term,4161.66,,4161.66
5992,term,911.27,,911.27
5993,revolving,1943.08,4831.06,3387.07
5994,term,13192.82,,13192.82
5995,term,1342.26,,1342.26
5996,term,14906.46,,14906.46
5997,revolving,1520.8,2739.48,2130.14
5998,revolving,2384.81,3932.69,3158.75
5999,term,2093.72,,2093.72
6000,revolving,1393.56,2223.66,1808.61
6001,term,8956.85,,8956.85
6002,revolving,2951.53,7412.16,5181.84
6003,revolving,6474.4,19263.62,12869.01
6004,term,4025.13,,4025.13
6005,revolving,4503.02,9322.44,6912.73
6006,term,22469.66,,22469.66
6007,term,2704.79,,2704.79
6008,term,8002.48,,8002.48
6009,term,3857.77,,3857.77
6010,revolving,1285.5,3711.03,2498.27
6011,revolving,6106.12,13336.2,9721.16
6012,term,21913.59,,21913.59
6013,term,1271.61,,1271.61
6014,term,5562.52,,5562.52
6015,term,17709.21,,17709.21
6016,revolving,4763.91,9560.85,7162.38
6017,term,2079.18,,2079.18
6018,term,543.53,,543.53
6019,term,18335.06,,18335.06
6020,term,13123.17,,13123.17
6021,term,2509.21,,2509.21
6022,term,40134.73,,40134.73
6023,revolving,17167.17,29192.63,23179.9
6024,term,2488.78,,2488.78
6025,revolving,20342.6,33466.92,26904.76
6026,term,2609.25,,2609.25
6027,term,1448.01,,1448.01
6028,term,2419.96,,2419.96
6029,revolving,3625.89,7672.65,5649.27
6030,term,15755.01,,15755.01
6031,term,17095.52,,17095.52
6032,revolving,2582.41,5299.77,3941.09
6033,term,5079.63,,5079.63
6034,term,3785.67,,3785.67
6035,term,2390.92,,2390.92
6036,term,2057.58,,2057.58
6037,term,2831.76,,2831.76
6038,term,7627.07,,7627.07
6039,term,10029.26,,10029.26
6040,revolving,1076.39,2525.15,1800.77
6041,term,2044.09,,2044.09
6042,term,709.87,,709.87
6043,revolving,3695.33,6800.61,5247.97
6044,term,14516.64,,14516.64
6045,revolving,593.63,1483.89,1038.76
6046,revolving,856.66,2366.31,1611.48
6047,term,685.24,,685.24
6048,revolving,7307.36,17058.25,12182.8
6049,term,10909.15,,10909.15
6050,term,10545.31,,10545.31
6051,term,4295.41,,4295.41
6052,revolving,5330.1,8297.16,6813.63
6053,term,4680.91,,4680.91
6054,revolving,10661.0,27005.02,18833.01
6055,term,2777.82,,2777.82
6056,term,3088.0,,3088.0
6057,term,5206.27,,5206.27
6058,term,12331.18,,12331.18
6059,term,3133.14,,3133.14
6060,term,1369.16,,1369.16
6061,revolving,1032.57,2051.96,1542.26
6062,term,822.11,,822.11
6063,term,26718.84,,26718.84
6064,term,2038.4,,2038.4
6065,term,1818.42,,1818.42
6066,term,2058.73,,2058.73
6067,revolving,5222.51,14304.14,9763.33
6068,revolving,21197.33,44553.54,32875.44
6069,revolving,1239.35,3250.04,2244.69
6070,term,1147.32,,1147.32
6071,term,2558.14,,2558.14
6072,term,2927.03,,2927.03
6073,term,4015.11,,4015.11
6074,revolving,698.71,1451.93,1075.32
6075,term,2917.71,,2917.71
6076,term,1260.7,,1260.7
6077,revolving,615.74,974.22,794.98
6078,term,9146.84,,9146.84
6079,term,15672.6,,15672.6
6080,revolving,5179.44,12617.94,8898.69
6081,revolving,4745.03,7152.76,5948.9
6082,term,8459.54,,8459.54
6083,term,5438.41,,5438.41
6084,term,2980.75,,2980.75
6085,term,36242.18,,36242.18
6086,revolving,4844.72,11797.32,8321.02
6087,revolving,12104.59,26476.5,19290.54
6088,revolving,28060.29,44736.16,36398.23
6089,revolving,6724.69,18248.96,12486.82
6090,term,21341.14,,21341.14
6091,revolving,3785.4,8282.03,6033.72
6092,revolving,7993.82,14900.65,11447.24
6093,term,6315.65,,6315.65
6094,term,4911.85,,4911.85
6095,term,7855.65,,7855.65
6096,term,3748.04,,3748.04
6097,term,3811.27,,3811.27
6098,term,10037.55,,10037.55
6099,term,9871.07,,9871.07
6100,term,1414.09,,1414.09
6101,revolving,16725.34,45667.99,31196.66
6102,revolving,7316.74,17592.99,12454.87
6103,term,1606.1,,1606.1
6104,revolving,1062.03,2798.87,1930.45
6105,revolving,3584.62,9172.92,6378.77
6106,revolving,32358.5,76288.34,54323.42
6107,term,708.22,,708.22
6108,revolving,14842.29,40290.95,27566.62
6109,revolving,948.65,2600.37,1774.51
6110,term,1424.23,,1424.23
6111,revolving,2582.19,4506.44,3544.31
6112,term,3243.61,,3243.61
6113,term,2746.04,,2746.04
6114,revolving,17123.48,41626.82,29375.15
6115,term,13520.07,,13520.07
6116,term,4444.38,,4444.38
6117,term,20235.84,,20235.84
6118,term,9587.97,,9587.97
6119,term,4393.71,,4393.71
6120,revolving,169.04,468.82,318.93
6121,term,3239.11,,3239.11
6122,term,7004.98,,7004.98
6123,term,5080.02,,5080.02
6124,term,15716.38,,15716.38
6125,term,1683.43,,1683.43
6126,term,8219.38,,8219.38
6127,revolving,5234.72,14653.11,9943.92
6128,term,10544.32,,10544.32
6129,term,9032.06,,9032.06
6130,revolving,6255.13,13550.11,9902.62
6131,revolving,8444.28,18434.7,13439.49
6132,term,4714.69,,4714.69
6133,term,5548.58,,5548.58
6134,revolving,1746.06,4254.12,3000.09
6135,revolving,312.67,853.38,583.03
6136,term,3359.59,,3359.59
6137,term,832.78,,832.78
6138,term,4804.91,,4804.91
6139,revolving,19708.69,42571.96,31140.32
6140,revolving,563.97,1132.34,848.16
6141,term,3458.26,,3458.26
6142,term,2470.83,,2470.83
6143,revolving,21835.27,60166.61,41000.94
6144,revolving,8116.36,21520.43,14818.4
6145,term,984.96,,984.96
6146,revolving,31623.65,63791.52,47707.58
6147,term,4327.67,,4327.67
6148,term,2180.83,,2180.83
6149,term,20601.05,,20601.05
6150,term,3504.42,,3504.42
6151,term,17948.96,,17948.96
6152,term,8047.55,,8047.55
6153,revolving,19901.68,59645.08,39773.38
6154,term,21857.46,,21857.46
6155,revolving,8733.74,13335.45,11034.6
6156,term,4839.26,,4839.26
6157,revolving,2010.72,3367.61,2689.16
6158,revolving,6481.59,16329.19,11405.39
6159,term,7844.55,,7844.55
6160,revolving,21923.78,53078.23,37501.01
6161,term,18803.49,,18803.49
6162,term,855.77,,855.77
6163,revolving,1007.25,1732.18,1369.72
6164,term,593.52,,593.52
6165,revolving,2520.38,7122.9,4821.64
6166,term,13903.44,,13903.44
6167,revolving,1682.84,4043.17,2863.0
6168,term,1742.04,,1742.04
6169,term,15662.59,,15662.59
6170,term,1622.73,,1622.73
6171,revolving,2613.16,5321.89,3967.52
6172,revolving,2776.62,4662.97,3719.8
6173,term,8350.24,,8350.24
6174,term,21551.96,,21551.96
6175,term,6563.15,,6563.15
6176,revolving,8287.16,14304.48,11295.82
6177,revolving,12135.78,21140.68,16638.23
6178,term,5686.71,,5686.71
6179,term,20824.94,,20824.94
6180,revolving,16958.43,43427.92,30193.18
6181,term,3258.87,,3258.87
6182,revolving,1435.08,2249.26,1842.17
6183,term,4623.71,,4623.71
6184,revolving,3391.01,8936.42,6163.72
6185,term,4000.98,,4000.98
6186,term,16717.19,,16717.19
6187,term,25808.58,,25808.58
6188,revolving,2191.07,3695.77,2943.42
6189,term,3248.42,,3248.42
6190,term,3600.68,,3600.68
6191,revolving,21808.52,47006.81,34407.66
6192,term,13337.25,,13337.25
6193,revolving,18027.78,35981.61,27004.7
6194,term,1872.32,,1872.32
6195,term,5128.37,,5128.37
6196,term,3745.7,,3745.7
6197,term,3357.42,,3357.42
6198,term,11343.53,,11343.53
6199,term,5386.84,,5386.84
6200,revolving,5233.07,11744.33,8488.7
6201,term,7264.35,,7264.35
6202,term,6482.23,,6482.23
6203,revolving,2159.36,3377.89,2768.62
6204,term,1729.46,,1729.46
6205,term,11107.44,,11107.44
6206,revolving,15659.29,40603.27,28131.28
6207,revolving,20617.07,37312.13,28964.6
6208,revolving,4753.89,13167.57,8960.73
6209,revolving,1276.31,3507.62,2391.96
6210,term,3427.95,,3427.95
6211,term,16811.81,,16811.81
6212,term,4255.86,,4255.86
6213,term,8488.81,,8488.81
6214,term,1534.56,,1534.56
6215,term,10855.37,,10855.37
6216,term,11127.76,,11127.76
6217,term,20742.1,,20742.1
6218,term,937.16,,937.16
6219,term,3069.41,,3069.41
6220,revolving,3599.63,5878.79,4739.21
6221,term,7951.01,,7951.01
6222,term,10117.47,,10117.47
6223,term,17850.89,,17850.89
6224,term,4644.99,,4644.99
6225,revolving,4052.76,6443.36,5248.06
6226,term,3477.05,,3477.05
6227,revolving,11604.95,30538.84,21071.9
6228,term,6986.3,,6986.3
6229,revolving,1679.69,4661.19,3170.44
6230,revolving,2710.58,7260.33,4985.46
6231,revolving,5762.99,14678.11,10220.55
6232,term,19778.64,,19778.64
6233,revolving,31809.99,61314.33,46562.16
6234,revolving,5508.36,8861.14,7184.75
6235,revolving,5276.84,10608.89,7942.86
6236,term,1724.75,,1724.75
6237,term,13561.81,,13561.81
6238,term,1842.38,,1842.38
6239,revolving,29867.96,76285.07,53076.52
6240,revolving,4390.91,12568.46,8479.68
6241,term,2796.1,,2796.1
6242,revolving,7806.6,12989.29,10397.94
6243,revolving,8329.66,14691.39,11510.52
6244,term,11463.52,,11463.52
6245,term,8596.28,,8596.28
6246,term,6335.39,,6335.39
6247,revolving,4020.0,9716.13,6868.06
6248,term,2707.74,,2707.74
6249,revolving,25696.23,53849.3,39772.76
6250,term,2666.85,,2666.85
6251,revolving,10224.69,29644.89,19934.79
6252,term,2208.75,,2208.75
6253,term,3645.73,,3645.73
6254,revolving,7120.19,13675.57,10397.88
6255,term,6476.97,,6476.97
6256,term,4985.19,,4985.19
6257,revolving,1935.01,2925.41,2430.21
6258,term,16491.92,,16491.92
6259,term,20742.9,,20742.9
6260,term,1114.46,,1114.46
6261,revolving,9452.62,18446.27,13949.44
6262,revolving,10583.26,19011.72,14797.49
6263,term,4914.0,,4914.0
6264,revolving,2050.29,5235.41,3642.85
6265,term,4754.32,,4754.32
6266,term,10898.74,,10898.74
6267,revolving,17671.93,52889.45,35280.69
6268,term,5124.32,,5124.32
6269,term,14636.18,,14636.18
6270,term,2370.27,,2370.27
6271,revolving,21357.15,35829.8,28593.48
6272,revolving,1239.01,3494.31,2366.66
6273,term,9576.29,,9576.29
6274,term,2408.9,,2408.9
6275,term,14971.39,,14971.39
6276,term,9275.66,,9275.66
6277,revolving,2574.02,5583.81,4078.92
6278,revolving,6830.09,16463.2,11646.64
6279,revolving,5117.92,8180.02,6648.97
6280,term,10685.8,,10685.8
6281,term,4165.29,,4165.29
6282,term,14050.68,,14050.68
6283,term,18865.27,,18865.27
6284,revolving,1294.02,3059.85,2176.94
6285,term,43018.62,,43018.62
6286,term,1416.01,,1416.01
6287,term,3814.08,,3814.08
6288,term,1684.76,,1684.76
6289,term,10620.68,,10620.68
6290,term,20941.14,,20941.14
6291,term,6990.49,,6990.49
6292,term,21430.72,,21430.72
6293,revolving,6515.42,9918.73,8217.08
6294,term,6530.39,,6530.39
6295,term,29397.02,,29397.02
6296,revolving,28321.07,72086.77,50203.92
6297,term,3687.94,,3687.94
6298,term,2250.01,,2250.01
6299,term,4577.0,,4577.0
6300,term,5197.43,,5197.43
6301,term,4227.81,,4227.81
6302,revolving,3687.41,10551.93,7119.67
6303,term,3124.75,,3124.75
6304,term,4847.92,,4847.92
6305,term,21052.55,,21052.55
6306,revolving,4217.01,6372.12,5294.56
6307,term,23299.15,,23299.15
6308,term,2025.7,,2025.7
6309,term,421.05,,421.05
6310,term,4561.02,,4561.02
6311,term,19125.91,,19125.91
6312,term,8250.71,,8250.71
6313,term,4965.13,,4965.13
6314,revolving,8217.59,23644.79,15931.19
6315,term,384.23,,384.23
6316,revolving,16174.89,41118.81,28646.85
6317,term,6136.2,,6136.2
6318,term,7515.66,,7515.66
6319,revolving,8488.92,16620.88,12554.9
6320,revolving,29565.68,60064.4,44815.04
6321,revolving,1506.61,3461.87,2484.24
6322,revolving,10564.09,30582.16,20573.12
6323,term,4753.69,,4753.69
6324,revolving,23459.17,67221.4,45340.28
6325,revolving,2306.87,4893.25,3600.06
6326,term,3924.09,,3924.09
6327,term,1822.27,,1822.27
6328,term,7462.6,,7462.6
6329,term,4957.93,,4957.93
6330,term,896.4,,896.4
6331,term,12942.22,,12942.22
6332,term,2171.85,,2171.85
6333,term,45191.96,,45191.96
6334,term,11747.59,,11747.59
6335,revolving,18099.24,39124.88,28612.06
6336,revolving,9368.19,26470.24,17919.22
6337,revolving,7279.42,13671.16,10475.29
6338,revolving,7348.79,18459.13,12903.96
6339,revolving,11413.11,27428.29,19420.7
6340,term,2603.56,,2603.56
6341,term,5797.93,,5797.93
6342,term,1276.63,,1276.63
6343,revolving,13874.57,22883.07,18378.82
6344,term,1632.25,,1632.25
6345,term,36754.44,,36754.44
6346,term,12480.7,,12480.7
6347,term,10283.9,,10283.9
6348,term,11136.7,,11136.7
6349,revolving,3638.06,5822.22,4730.14
6350,term,11243.27,,11243.27
6351,term,1960.94,,1960.94
6352,term,9010.09,,9010.09
6353,term,5682.32,,5682.32
6354,term,13835.86,,13835.86
6355,term,7262.9,,7262.9
6356,revolving,10653.68,20700.89,15677.28
6357,revolving,13002.98,38224.04,25613.51
6358,term,11819.77,,11819.77
6359,revolving,1996.82,3067.42,2532.12
6360,term,9930.22,,9930.22
6361,revolving,2973.36,4643.55,3808.46
6362,revolving,274.8,531.04,402.92
6363,term,5850.88,,5850.88
6364,term,1042.04,,1042.04
6365,term,1584.74,,1584.74
6366,revolving,45322.3,71802.58,58562.44
6367,term,14863.87,,14863.87
6368,term,100.0,,100.0
6369,term,2226.16,,2226.16
6370,term,1335.81,,1335.81
6371,revolving,6094.76,13870.57,9982.67
6372,revolving,853.8,2526.84,1690.32
6373,term,3683.67,,3683.67
6374,term,41748.69,,41748.69
6375,term,11880.26,,11880.26
6376,term,9444.45,,9444.45
6377,term,549.39,,549.39
6378,revolving,26713.05,41211.27,33962.16
6379,term,7606.06,,7606.06
6380,term,38411.36,,38411.36
6381,revolving,670.17,1824.52,1247.34
6382,revolving,5549.1,10960.86,8254.98
6383,term,9546.5,,9546.5
6384,term,4496.49,,4496.49
6385,term,433.56,,433.56
6386,term,6861.26,,6861.26
6387,revolving,887.67,2485.89,1686.78
6388,revolving,1158.97,2409.83,1784.4
6389,term,766.38,,766.38
6390,term,14553.09,,14553.09
6391,term,1735.43,,1735.43
6392,term,27490.25,,27490.25
6393,term,2605.67,,2605.67
6394,revolving,11880.31,23132.74,17506.53
6395,term,4937.38,,4937.38
6396,revolving,7643.89,20471.07,14057.48
6397,revolving,1409.73,4182.64,2796.19
6398,revolving,10738.75,31888.0,21313.38
6399,revolving,6914.73,18370.55,12642.64
6400,term,6330.07,,6330.07
6401,revolving,2375.0,6464.3,4419.65
6402,term,7227.13,,7227.13
6403,revolving,22252.15,65433.13,43842.64
6404,revolving,6831.04,13569.35,10200.2
6405,revolving,1530.74,4080.39,2805.56
6406,revolving,10709.43,27281.84,18995.64
6407,term,15598.92,,15598.92
6408,revolving,25334.03,39518.39,32426.21
6409,term,7500.81,,7500.81
6410,term,3573.07,,3573.07
6411,revolving,14084.99,38106.8,26095.9
6412,term,404.76,,404.76
6413,term,8393.99,,8393.99
6414,revolving,2211.1,4253.82,3232.46
6415,term,1153.15,,1153.15
6416,term,2783.23,,2783.23
6417,term,13417.68,,13417.68
6418,revolving,9997.2,29616.43,19806.82
6419,revolving,28139.59,49631.97,38885.78
6420,term,21755.18,,21755.18
6421,term,8972.58,,8972.58
6422,revolving,3103.19,6940.92,5022.06
6423,term,1534.4,,1534.4
6424,term,19590.19,,19590.19
6425,term,6190.44,,6190.44
6426,revolving,7772.67,22576.84,15174.76
6427,term,12116.2,,12116.2
6428,revolving,1702.89,4645.97,3174.43
6429,term,16766.88,,16766.88
6430,term,8017.59,,8017.59
6431,term,13962.34,,13962.34
6432,term,11273.52,,11273.52
6433,revolving,728.04,1833.21,1280.62
6434,revolving,18016.53,37050.3,27533.42
6435,term,14140.9,,14140.9
6436,term,6198.76,,6198.76
6437,term,25337.92,,25337.92
6438,term,4859.89,,4859.89
6439,term,7063.82,,7063.82
6440,term,4018.86,,4018.86
6441,term,1738.44,,1738.44
6442,term,320.18,,320.18
6443,revolving,3998.65,10750.16,7374.41
6444,revolving,6866.59,12002.46,9434.52
6445,revolving,21115.84,49996.23,35556.04
6446,revolving,4145.85,10404.55,7275.2
6447,term,2764.1,,2764.1
6448,term,1265.41,,1265.41
6449,term,3581.84,,3581.84
6450,term,4472.0,,4472.0
6451,term,3270.35,,3270.35
6452,revolving,11723.62,34406.32,23064.97
6453,term,14968.6,,14968.6
6454,revolving,7544.86,20201.82,13873.34
6455,term,2783.87,,2783.87
6456,term,11262.31,,11262.31
6457,term,10452.45,,10452.45
6458,term,7757.87,,7757.87
6459,revolving,9955.22,16610.78,13283.0
6460,term,9241.58,,9241.58
6461,revolving,6207.15,15393.52,10800.34
6462,revolving,7442.2,13193.92,10318.06
6463,revolving,4951.66,9337.69,7144.68
6464,revolving,1445.84,3285.33,2365.58
6465,term,9900.3,,9900.3
6466,revolving,2318.89,6313.32,4316.1
6467,term,2682.6,,2682.6
6468,term,10958.19,,10958.19
6469,term,8647.48,,8647.48
6470,term,2028.15,,2028.15
6471,term,1015.54,,1015.54
6472,term,4382.78,,4382.78
6473,term,25180.52,,25180.52
6474,term,2159.36,,2159.36
6475,term,4977.6,,4977.6
6476,term,10277.26,,10277.26
6477,term,11593.68,,11593.68
6478,term,2223.93,,2223.93
6479,term,7509.48,,7509.48
6480,term,442.97,,442.97
6481,term,11110.58,,11110.58
6482,revolving,2436.58,4963.48,3700.03
6483,term,20627.71,,20627.71
6484,term,13699.6,,13699.6
6485,term,29903.46,,29903.46
6486,revolving,833.71,2320.93,1577.32
6487,term,1693.63,,1693.63
6488,term,8144.97,,8144.97
6489,term,2055.6,,2055.6
6490,term,994.39,,994.39
6491,revolving,4608.54,8883.98,6746.26
6492,revolving,8710.64,20893.04,14801.84
6493,revolving,8202.08,22123.39,15162.74
6494,term,4044.53,,4044.53
6495,term,18762.33,,18762.33
6496,term,4895.9,,4895.9
6497,term,20004.35,,20004.35
6498,term,3170.89,,3170.89
6499,term,3072.37,,3072.37
6500,term,6632.15,,6632.15
6501,term,22946.15,,22946.15
6502,revolving,1451.52,3186.08,2318.8
6503,term,1078.21,,1078.21
6504,revolving,10911.34,25198.57,18054.96
6505,term,228.52,,228.52
6506,term,6080.85,,6080.85
6507,revolving,4242.55,11144.56,7693.56
6508,term,1979.3,,1979.3
6509,term,8970.76,,8970.76
6510,term,2443.22,,2443.22
6511,term,21419.33,,21419.33
6512,term,3473.44,,3473.44
6513,term,437.86,,437.86
6514,term,6213.19,,6213.19
6515,term,8691.95,,8691.95
6516,term,6123.14,,6123.14
6517,revolving,7775.32,22532.64,15153.98
6518,revolving,10722.37,20245.93,15484.15
6519,revolving,16389.3,48639.51,32514.4
6520,term,13486.02,,13486.02
6521,revolving,5416.95,11303.05,8360.0
6522,term,2683.38,,2683.38
6523,revolving,8951.58,18257.21,13604.4
6524,revolving,3922.12,8924.6,6423.36
6525,revolving,17361.37,39990.53,28675.95
6526,term,13497.18,,13497.18
6527,term,6243.78,,6243.78
6528,term,888.98,,888.98
6529,revolving,17817.57,30883.56,24350.56
6530,term,2109.46,,2109.46
6531,term,1714.25,,1714.25
6532,term,1049.66,,1049.66
6533,term,7231.59,,7231.59
6534,term,8173.03,,8173.03
6535,term,710.29,,710.29
