loan_id,loan_type,region,loan_purpose,origination_date,orig_credit_score,current_credit_score,original_balance,current_balance,credit_limit,interest_rate,days_past_due,watchlist_flag,default_flag,months_on_book,utilization,credit_score_change,stage
6432,revolving,East,home_improvement,2023-11-12,726,716,11065.57,9148.28,27357.06,8.78,0,0,0,13.9,0.334,-10,Stage 1
6433,revolving,West,auto,2021-03-01,593,568,7908.6,790.86,1255.81,6.58,40,0,0,46.7,0.63,-25,Stage 2
6434,term,North,personal,2022-01-21,781,777,15448.04,1544.8,,9.76,2,0,0,35.9,,-4,Stage 1
6435,revolving,East,personal,2021-02-25,654,633,11957.42,1195.74,3281.97,9.35,16,0,0,46.9,0.364,-21,Stage 1
6436,term,South,home_improvement,2021-06-17,813,811,9883.51,988.35,,9.07,9,0,0,43.1,,-2,Stage 1
6437,term,South,debt_consolidation,2024-12-06,783,782,7306.56,7175.22,,10.27,1,0,0,0.9,,-1,Stage 1
6438,term,East,auto,2022-12-18,673,680,1256.43,702.97,,9.81,18,0,1,24.8,,7,Stage 1
6439,term,North,personal,2023-05-15,636,616,18033.57,8229.78,,5.57,21,0,0,19.9,,-20,Stage 1
6440,term,West,home_improvement,2024-04-29,691,666,9663.08,8813.18,,8.66,6,0,0,8.2,,-25,Stage 1
6441,term,West,auto,2022-04-27,669,662,4118.63,1994.04,,8.67,11,0,0,32.7,,-7,Stage 1
6442,term,North,home_improvement,2024-12-10,655,619,10867.89,10728.56,,8.84,13,0,0,0.7,,-36,Stage 2
6443,revolving,West,debt_consolidation,2021-12-06,580,555,9753.18,4616.38,13517.37,15.59,38,0,1,37.4,0.342,-25,Stage 2
6444,term,South,debt_consolidation,2023-03-07,649,630,1068.24,793.46,,9.08,22,1,0,22.2,,-19,Stage 2
6445,term,South,auto,2023-06-11,613,605,3031.24,2157.86,,13.91,28,0,0,19.0,,-8,Stage 1
6446,term,South,debt_consolidation,2023-02-15,713,705,3281.56,2169.01,,3.14,2,0,0,22.9,,-8,Stage 1
6447,revolving,South,auto,2024-07-06,739,747,41142.68,37411.23,93186.42,7.24,3,0,0,6.0,0.401,8,Stage 1
6448,term,North,auto,2024-10-05,724,715,17174.26,16444.33,,8.24,0,0,0,2.9,,-9,Stage 1
6449,term,West,debt_consolidation,2022-08-24,700,692,7339.13,4285.32,,13.62,4,0,0,28.7,,-8,Stage 1
6450,term,West,home_improvement,2022-03-13,628,600,10196.9,1019.69,,3.0,32,0,0,34.2,,-28,Stage 2
6451,revolving,East,home_improvement,2024-05-30,692,675,12172.37,10016.08,22317.87,11.9,11,0,0,7.2,0.449,-17,Stage 1
6452,revolving,North,auto,2024-12-07,727,725,22373.67,21843.3,35737.48,10.6,3,0,0,0.8,0.611,-2,Stage 1
6453,term,West,personal,2024-10-05,644,636,26988.07,25819.11,,10.61,17,0,1,2.9,,-8,Stage 1
6454,term,West,auto,2023-12-19,687,656,32684.23,23611.24,,8.38,9,0,0,12.6,,-31,Stage 2
6455,revolving,East,home_improvement,2021-06-01,671,676,10524.69,1052.47,1780.89,9.46,7,1,0,43.7,0.591,5,Stage 2
6456,term,South,auto,2023-07-23,779,782,8337.31,6252.41,,8.84,2,0,0,17.6,,3,Stage 1
6457,term,West,home_improvement,2022-06-24,731,720,4377.42,1908.42,,6.96,0,0,0,30.7,,-11,Stage 1
6458,term,South,debt_consolidation,2021-08-13,716,711,34162.85,3940.47,,11.69,3,0,0,41.2,,-5,Stage 1
6459,term,East,auto,2024-09-03,576,542,29804.37,28013.83,,9.24,52,0,0,4.0,,-34,Stage 2
6460,term,West,auto,2022-07-17,690,684,22856.46,6013.86,,6.64,4,0,0,30.0,,-6,Stage 1
6461,term,South,debt_consolidation,2024-07-26,670,661,31051.67,27496.59,,10.23,8,0,1,5.3,,-9,Stage 1
6462,term,North,debt_consolidation,2022-07-12,670,655,8523.93,4386.82,,8.37,11,0,0,30.1,,-15,Stage 1
6463,revolving,South,personal,2022-09-10,586,550,15672.07,8065.81,23363.35,7.65,34,0,0,28.1,0.345,-36,Stage 2
6464,term,South,debt_consolidation,2021-01-24,614,591,30722.24,5229.71,,3.91,25,0,0,47.9,,-23,Stage 1
6465,revolving,South,personal,2022-01-03,675,661,24423.92,7148.4,14921.7,7.43,8,0,0,36.5,0.479,-14,Stage 1
6466,term,South,debt_consolidation,2023-09-26,746,749,26790.78,18155.95,,7.28,0,0,0,15.4,,3,Stage 1
6467,term,North,home_improvement,2021-12-01,644,619,19570.29,5180.23,,9.91,13,0,0,37.6,,-25,Stage 1
6468,term,East,auto,2024-12-27,656,634,16187.14,15976.14,,7.85,17,0,1,0.2,,-22,Stage 1
6469,revolving,South,debt_consolidation,2021-01-03,786,798,8869.09,886.91,1655.18,17.05,1,0,0,48.6,0.536,12,Stage 1
6470,revolving,South,home_improvement,2023-10-05,662,662,27743.12,22671.53,59757.58,4.39,10,0,0,15.1,0.379,0,Stage 1
6471,term,West,debt_consolidation,2024-07-05,672,657,32964.91,30324.51,,5.26,14,0,0,6.0,,-15,Stage 1
6472,revolving,West,auto,2021-09-20,673,670,7534.97,753.5,1780.67,7.38,8,1,0,40.0,0.423,-3,Stage 2
6473,term,North,debt_consolidation,2021-05-01,599,573,12308.68,1875.96,,10.09,33,0,0,44.7,,-26,Stage 2
6474,revolving,North,debt_consolidation,2021-01-21,714,692,7478.56,747.86,1707.21,8.02,5,0,0,48.0,0.438,-22,Stage 1
6475,revolving,North,auto,2023-06-24,640,614,22674.54,16131.17,48117.08,7.16,19,0,0,18.6,0.335,-26,Stage 1
6476,revolving,West,debt_consolidation,2021-05-20,678,656,37436.96,18688.9,48336.82,5.41,8,0,0,44.1,0.387,-22,Stage 1
6477,term,South,auto,2024-08-05,706,691,17274.2,14803.93,,10.29,5,0,0,5.0,,-15,Stage 1
6478,term,West,personal,2021-07-25,796,793,16742.34,2447.74,,17.2,8,0,0,41.9,,-3,Stage 1
6479,term,East,debt_consolidation,2021-02-12,600,596,53783.91,5378.39,,5.82,35,0,0,47.3,,-4,Stage 2
6480,term,North,home_improvement,2023-04-30,731,716,16356.75,6785.97,,10.72,3,0,0,20.4,,-15,Stage 1
6481,term,North,debt_consolidation,2024-02-16,732,714,18861.32,12891.22,,13.71,2,0,0,10.7,,-18,Stage 1
6482,term,North,auto,2023-10-26,641,633,31186.6,26187.36,,9.42,21,0,1,14.4,,-8,Stage 1
6483,term,East,auto,2021-07-26,715,689,14618.45,4593.33,,10.01,4,0,0,41.8,,-26,Stage 1
6484,term,South,home_improvement,2022-09-27,778,779,26841.46,10009.0,,8.76,2,0,0,27.6,,1,Stage 1
6485,term,South,home_improvement,2021-12-11,634,613,21279.52,2127.95,,14.37,20,0,0,37.2,,-21,Stage 1
6486,term,South,auto,2024-03-11,694,677,5996.72,4713.17,,11.39,7,0,0,9.9,,-17,Stage 1
6487,revolving,North,personal,2022-01-07,704,684,1000.0,100.0,150.28,12.41,10,0,0,36.3,0.665,-20,Stage 1
6488,term,South,personal,2024-06-09,712,691,3817.72,3198.08,,8.61,2,0,0,6.9,,-21,Stage 1
6489,term,West,auto,2024-04-02,726,723,14471.73,13121.95,,11.04,2,0,0,9.1,,-3,Stage 1
6490,revolving,North,personal,2022-07-01,689,686,29969.55,11852.84,29012.65,8.78,6,0,0,30.5,0.409,-3,Stage 1
6491,term,East,home_improvement,2024-10-19,710,693,12687.63,11776.62,,11.32,4,1,0,2.5,,-17,Stage 2
6492,term,East,personal,2023-09-11,625,601,12604.86,9874.9,,7.78,23,0,0,15.9,,-24,Stage 1
6493,term,South,home_improvement,2021-12-01,689,664,10393.15,1039.31,,12.51,3,0,0,37.6,,-25,Stage 1
6494,term,North,debt_consolidation,2021-01-11,651,633,8889.93,2283.47,,10.63,13,0,0,48.4,,-18,Stage 1
6495,revolving,West,home_improvement,2024-12-02,606,576,70169.2,68186.22,138636.23,7.63,32,1,0,1.0,0.492,-30,Stage 2
6496,term,West,debt_consolidation,2021-03-16,649,632,16047.02,1604.7,,11.63,19,0,0,46.2,,-17,Stage 1
6497,term,North,home_improvement,2024-08-16,696,682,8710.21,8014.81,,8.05,2,0,0,4.6,,-14,Stage 1
6498,term,South,home_improvement,2023-08-05,706,682,15699.57,8095.85,,5.3,8,0,0,17.2,,-24,Stage 1
6499,term,East,personal,2023-07-02,603,579,16951.76,13304.65,,8.16,36,0,0,18.3,,-24,Stage 2
6500,revolving,East,home_improvement,2024-11-05,623,600,6183.73,5892.75,14351.13,8.19,20,0,0,1.9,0.411,-23,Stage 1
6501,term,West,auto,2022-12-11,723,708,34667.62,15663.56,,5.53,0,0,0,25.1,,-15,Stage 1
6502,term,West,debt_consolidation,2023-05-03,710,708,10255.92,6597.16,,10.5,2,0,0,20.3,,-2,Stage 1
6503,term,West,debt_consolidation,2023-02-15,733,724,34060.74,17921.93,,10.26,0,0,0,22.9,,-9,Stage 1
6504,term,East,home_improvement,2023-06-05,762,762,9118.35,4697.04,,8.95,1,0,0,19.2,,0,Stage 1
6505,term,West,auto,2023-01-06,712,719,7454.24,5227.82,,11.45,5,0,0,24.2,,7,Stage 1
6506,revolving,East,home_improvement,2022-09-26,655,656,41048.83,23723.68,70607.09,7.9,6,0,0,27.6,0.336,1,Stage 1
6507,revolving,East,home_improvement,2023-11-18,686,659,35377.49,26858.47,70922.34,4.54,6,1,0,13.7,0.379,-27,Stage 2
6508,revolving,South,personal,2022-01-31,779,785,10094.56,1253.44,2587.96,7.05,1,0,0,35.5,0.484,6,Stage 1
6509,revolving,South,home_improvement,2022-11-14,845,850,8850.57,2407.02,5709.74,6.5,11,0,0,26.0,0.422,5,Stage 1
6510,term,South,home_improvement,2024-10-31,707,699,21476.93,20204.97,,7.9,5,0,0,2.1,,-8,Stage 1
6511,term,West,personal,2022-02-25,712,713,4858.47,1890.59,,9.31,5,0,0,34.7,,1,Stage 1
6512,revolving,East,personal,2021-12-30,723,721,18657.2,5577.33,14086.09,15.07,2,0,0,36.6,0.396,-2,Stage 1
6513,revolving,West,auto,2024-05-24,681,665,31596.91,25015.92,49722.66,4.39,6,0,0,7.4,0.503,-16,Stage 1
6514,revolving,East,personal,2024-01-30,749,754,10485.07,9175.57,25288.02,11.67,1,0,0,11.2,0.363,5,Stage 1
6515,term,South,debt_consolidation,2021-04-03,740,728,32466.69,3246.67,,5.99,1,1,0,45.6,,-12,Stage 2
6516,term,South,debt_consolidation,2021-09-23,701,691,29152.86,3678.65,,10.38,2,0,0,39.9,,-10,Stage 1
6517,revolving,West,auto,2021-07-25,660,650,19436.05,8333.82,24928.08,7.09,9,0,0,41.9,0.334,-10,Stage 1
6518,revolving,East,home_improvement,2024-01-09,588,569,54530.83,37605.14,111745.79,9.7,40,0,0,11.9,0.337,-19,Stage 2
6519,revolving,West,auto,2021-02-06,723,697,4940.98,2241.8,4179.34,13.9,2,0,0,47.5,0.536,-26,Stage 1
6520,term,North,personal,2023-11-01,692,671,4943.64,4062.9,,4.55,6,0,0,14.2,,-21,Stage 1
6521,term,West,home_improvement,2024-01-19,635,607,32020.37,24230.29,,9.93,15,0,0,11.6,,-28,Stage 1
6522,term,South,auto,2023-01-14,612,586,4849.22,2974.28,,10.06,27,1,0,23.9,,-26,Stage 2
6523,revolving,East,auto,2021-01-19,719,716,12400.09,5153.53,8681.22,12.07,2,0,0,48.1,0.594,-3,Stage 1
6524,term,East,debt_consolidation,2022-01-09,583,558,15557.91,2020.21,,9.22,32,0,0,36.3,,-25,Stage 2
6525,term,West,auto,2021-04-04,697,693,30999.66,12379.02,,19.33,4,0,0,45.6,,-4,Stage 1
6526,revolving,South,home_improvement,2021-02-01,730,740,14556.91,1455.69,2260.07,12.55,1,0,0,47.7,0.644,10,Stage 1
6527,term,North,auto,2021-05-20,712,702,4069.68,406.97,,10.89,1,0,0,44.1,,-10,Stage 1
6528,revolving,West,auto,2023-08-31,656,640,21362.55,15058.03,35508.39,10.11,13,0,0,16.3,0.424,-16,Stage 1
6529,term,East,personal,2023-11-11,605,593,22662.36,14804.55,,10.78,31,1,0,13.9,,-12,Stage 2
6530,revolving,South,auto,2024-03-18,715,695,14144.82,10583.3,29446.14,9.41,2,0,0,9.6,0.359,-20,Stage 1
6531,term,East,home_improvement,2024-05-29,752,752,10808.22,9152.35,,9.43,3,0,0,7.2,,0,Stage 1
6532,revolving,East,debt_consolidation,2023-01-03,645,626,27809.42,10099.59,15769.21,4.45,19,0,0,24.3,0.64,-19,Stage 1
6533,revolving,East,debt_consolidation,2023-01-24,710,684,18520.46,7196.3,16401.14,10.76,4,0,0,23.6,0.439,-26,Stage 1
6534,term,East,debt_consolidation,2024-05-27,774,781,13056.65,10220.94,,10.72,3,0,0,7.3,,7,Stage 1
6535,term,North,debt_consolidation,2021-02-27,700,701,30862.35,8074.35,,10.06,7,0,0,46.8,,1,Stage 1
6536,term,South,personal,2024-12-19,656,647,12955.5,12598.68,,10.14,12,1,0,0.4,,-9,Stage 2
6537,term,West,home_improvement,2024-07-22,742,728,13967.42,12192.83,,11.28,0,0,0,5.4,,-14,Stage 1
6538,revolving,South,personal,2021-05-20,635,636,7371.94,2997.84,6036.4,10.38,19,0,0,44.1,0.497,1,Stage 1
6539,term,South,debt_consolidation,2023-11-13,602,587,29085.65,23779.46,,9.26,39,0,0,13.8,,-15,Stage 2
6540,term,South,personal,2023-06-20,728,727,12598.34,6532.02,,9.99,2,0,0,18.7,,-1,Stage 1
6541,term,West,auto,2022-01-13,655,646,9217.0,3168.81,,12.69,12,0,1,36.1,,-9,Stage 1
6542,revolving,South,home_improvement,2023-07-11,661,650,24077.96,12143.42,35926.28,13.4,10,0,0,18.0,0.338,-11,Stage 1
6543,revolving,West,auto,2022-01-08,642,619,6854.84,1807.78,2965.78,6.05,21,0,1,36.3,0.61,-23,Stage 1
6544,term,West,personal,2023-12-23,651,637,15174.23,12111.06,,7.82,13,0,1,12.5,,-14,Stage 1
6545,term,North,auto,2023-02-17,764,767,14560.39,5571.54,,11.86,2,1,0,22.8,,3,Stage 2
6546,term,East,personal,2024-09-27,779,778,29165.88,26526.84,,10.68,1,0,0,3.2,,-1,Stage 1
6547,term,West,personal,2021-06-16,787,779,13254.05,2086.25,,7.09,2,0,0,43.2,,-8,Stage 1
6548,term,East,home_improvement,2024-03-20,745,741,27289.77,22122.55,,9.19,1,0,0,9.6,,-4,Stage 1
6549,term,South,home_improvement,2022-06-07,707,706,17672.38,2014.36,,11.36,2,0,0,31.3,,-1,Stage 1
6550,term,East,home_improvement,2022-08-07,594,568,11118.72,5647.33,,14.76,35,0,0,29.3,,-26,Stage 2
6551,term,East,debt_consolidation,2022-05-16,668,663,58263.14,15880.93,,16.06,12,0,0,32.0,,-5,Stage 1
6552,term,East,home_improvement,2023-06-15,809,809,14962.75,11896.42,,3.55,8,0,0,18.9,,0,Stage 1
6553,term,South,auto,2023-09-26,653,634,28129.42,15113.36,,11.55,11,0,0,15.4,,-19,Stage 1
6554,term,South,home_improvement,2022-07-14,770,750,11705.34,7232.53,,7.12,2,0,0,30.1,,-20,Stage 1
6555,revolving,West,home_improvement,2024-10-03,683,673,1000.0,959.33,1520.32,12.46,3,0,0,3.0,0.631,-10,Stage 1
6556,revolving,West,home_improvement,2024-07-19,519,462,19403.77,18000.63,32035.68,4.89,70,0,0,5.5,0.562,-57,Stage 2
6557,term,North,personal,2024-12-24,718,709,3179.25,3144.47,,6.95,2,0,0,0.3,,-9,Stage 1
6558,term,South,personal,2023-10-09,755,754,12472.64,7698.69,,8.48,1,0,0,15.0,,-1,Stage 1
6559,revolving,North,home_improvement,2021-08-21,677,662,12871.49,2845.69,5660.63,11.01,3,0,0,41.0,0.503,-15,Stage 1
6560,revolving,South,personal,2022-07-14,753,735,2409.16,1010.63,2658.78,7.89,0,0,0,30.1,0.38,-18,Stage 1
6561,term,East,personal,2024-05-16,579,559,14269.0,11046.8,,6.82,50,1,0,7.7,,-20,Stage 2
6562,term,North,debt_consolidation,2023-07-10,596,586,12128.14,8982.36,,3.87,36,0,0,18.0,,-10,Stage 2
6563,term,North,auto,2023-05-11,692,699,11012.2,8556.86,,7.01,6,0,0,20.0,,7,Stage 1
6564,term,North,personal,2024-05-27,708,697,9226.23,7733.76,,11.03,3,0,0,7.3,,-11,Stage 1
6565,term,South,auto,2023-05-22,761,755,12002.79,7564.2,,13.46,1,0,0,19.7,,-6,Stage 1
6566,term,West,personal,2021-03-22,718,696,19732.82,6993.4,,5.87,3,0,0,46.0,,-22,Stage 1
6567,term,North,home_improvement,2022-09-06,608,588,36904.96,16563.73,,6.15,34,0,0,28.3,,-20,Stage 2
6568,term,West,personal,2022-12-04,692,694,17938.14,11697.71,,6.79,6,1,0,25.3,,2,Stage 2
6569,term,South,personal,2022-06-25,716,705,22741.39,2408.2,,8.65,1,0,0,30.7,,-11,Stage 1
6570,term,North,auto,2023-02-04,567,546,6294.23,2214.75,,9.58,48,0,0,23.2,,-21,Stage 2
6571,term,South,home_improvement,2024-06-28,677,635,41385.63,36108.91,,8.08,8,0,1,6.2,,-42,Stage 2
6572,term,West,debt_consolidation,2023-01-08,659,632,4154.13,2250.7,,4.26,16,0,0,24.1,,-27,Stage 1
6573,term,West,auto,2022-08-29,640,625,25999.55,14402.28,,3.0,30,0,0,28.5,,-15,Stage 2
6574,revolving,North,home_improvement,2024-12-09,709,683,4640.53,4526.96,7935.42,7.52,3,0,0,0.8,0.57,-26,Stage 1
6575,term,West,home_improvement,2024-01-15,611,579,1321.92,1124.06,,10.6,33,1,0,11.7,,-32,Stage 2
6576,revolving,East,auto,2022-09-14,705,687,3045.54,934.68,2481.53,9.02,2,0,0,28.0,0.377,-18,Stage 1
6577,revolving,East,personal,2024-05-25,713,708,49951.72,42915.54,91541.26,14.05,5,0,0,7.4,0.469,-5,Stage 1
6578,term,North,home_improvement,2023-10-19,745,740,10170.01,6992.68,,4.44,1,0,0,14.7,,-5,Stage 1
6579,term,South,debt_consolidation,2021-07-15,612,583,18566.7,1856.67,,9.31,35,0,0,42.2,,-29,Stage 2
6580,term,South,personal,2023-09-22,589,557,11365.28,7012.66,,13.18,38,0,0,15.6,,-32,Stage 2
6581,revolving,South,auto,2024-08-13,696,673,5297.32,4709.66,8198.46,8.1,7,0,0,4.7,0.574,-23,Stage 1
6582,revolving,East,auto,2023-08-04,662,645,22599.16,16316.56,25490.45,5.17,19,0,0,17.2,0.64,-17,Stage 1
6583,revolving,West,auto,2021-02-13,850,850,16505.12,6377.54,18237.68,3.0,22,0,0,47.3,0.35,0,Stage 1
6584,term,East,auto,2022-01-28,707,704,10541.25,4545.45,,8.04,2,0,0,35.6,,-3,Stage 1
6585,term,West,debt_consolidation,2024-01-19,683,686,12075.34,10185.67,,7.46,4,0,0,11.6,,3,Stage 1
6586,term,East,debt_consolidation,2021-06-04,669,658,5940.99,594.1,,7.05,12,0,0,43.6,,-11,Stage 1
6587,term,South,home_improvement,2023-09-05,606,571,25762.09,21065.04,,9.9,35,1,0,16.1,,-35,Stage 2
6588,term,South,debt_consolidation,2021-02-28,713,708,10235.36,1023.54,,14.45,4,0,0,46.8,,-5,Stage 1
6589,term,South,auto,2021-04-20,675,645,17050.68,1705.07,,4.88,9,0,0,45.1,,-30,Stage 2
6590,revolving,North,debt_consolidation,2022-04-24,675,658,6950.24,695.02,1520.01,6.12,6,0,0,32.8,0.457,-17,Stage 1
6591,term,North,personal,2022-09-10,685,672,2995.8,660.36,,8.56,11,0,0,28.1,,-13,Stage 1
6592,term,West,personal,2023-02-23,693,688,16403.07,8986.86,,11.16,5,0,0,22.6,,-5,Stage 1
6593,term,North,home_improvement,2023-12-09,575,554,15768.76,11214.33,,7.85,53,0,1,13.0,,-21,Stage 2
6594,revolving,East,auto,2024-11-01,730,720,14145.52,13772.95,20941.11,10.75,2,0,0,2.0,0.658,-10,Stage 1
6595,revolving,East,debt_consolidation,2023-11-22,629,607,19897.22,16062.64,33715.12,4.68,14,0,0,13.5,0.476,-22,Stage 1
6596,term,West,home_improvement,2022-08-24,671,664,9661.18,5662.25,,9.14,16,0,0,28.7,,-7,Stage 1
6597,term,West,home_improvement,2023-07-29,757,741,9920.31,6348.86,,8.96,2,0,0,17.4,,-16,Stage 1
6598,term,South,debt_consolidation,2023-09-19,786,797,39981.14,26773.02,,13.7,3,0,0,15.7,,11,Stage 1
6599,revolving,North,home_improvement,2022-06-15,577,553,7793.32,4328.59,12961.6,12.4,44,0,0,31.0,0.334,-24,Stage 2
6600,term,South,auto,2023-10-24,681,648,11047.3,8835.66,,9.34,10,0,0,14.5,,-33,Stage 2
6601,term,North,debt_consolidation,2022-01-13,696,686,25818.39,2581.84,,6.15,7,0,0,36.1,,-10,Stage 1
6602,term,North,personal,2022-07-26,589,573,21328.01,11879.47,,3.0,28,0,0,29.7,,-16,Stage 1
6603,term,West,personal,2024-06-19,728,740,12754.04,10947.75,,6.34,1,0,0,6.5,,12,Stage 1
6604,revolving,South,debt_consolidation,2022-08-10,686,667,11415.21,6705.66,12867.16,15.56,9,1,0,29.2,0.521,-19,Stage 2
6605,term,South,home_improvement,2021-12-23,691,683,8795.52,2255.27,,3.56,1,0,0,36.8,,-8,Stage 1
6606,term,North,home_improvement,2022-11-16,624,608,20319.7,8524.33,,6.26,27,0,0,25.9,,-16,Stage 1
6607,term,North,personal,2024-05-05,704,698,17526.42,13369.09,,9.38,6,0,0,8.0,,-6,Stage 1
6608,term,West,personal,2023-05-08,730,720,5711.48,4291.59,,12.8,0,0,0,20.1,,-10,Stage 1
6609,revolving,East,auto,2024-12-13,687,673,20086.56,19602.26,31867.04,5.16,7,0,0,0.6,0.615,-14,Stage 1
6610,term,South,home_improvement,2022-10-21,649,627,20423.16,6928.25,,10.39,20,0,0,26.8,,-22,Stage 1
6611,revolving,South,auto,2024-07-20,653,637,14445.78,13298.05,24899.23,6.64,14,0,0,5.5,0.534,-16,Stage 1
6612,revolving,West,personal,2021-02-04,693,686,12885.53,1781.92,2974.55,5.34,4,0,0,47.6,0.599,-7,Stage 1
6613,term,West,personal,2023-10-04,682,659,46073.66,29174.32,,7.21,7,0,0,15.2,,-23,Stage 1
6614,term,South,personal,2022-04-06,734,731,12644.54,2420.16,,8.86,1,0,0,33.4,,-3,Stage 1
6615,term,South,personal,2022-12-19,651,637,10678.26,5376.59,,5.19,9,0,0,24.8,,-14,Stage 1
6616,revolving,North,auto,2024-06-30,606,582,18381.56,15666.82,26719.95,12.35,32,0,0,6.2,0.586,-24,Stage 2
6617,term,East,personal,2022-05-27,701,682,8997.71,3056.6,,13.35,4,0,0,31.7,,-19,Stage 1
6618,term,South,debt_consolidation,2023-12-08,651,621,14647.82,12300.93,,6.87,15,0,0,13.0,,-30,Stage 2
6619,term,West,home_improvement,2024-04-23,727,703,19156.28,15029.11,,11.34,2,0,0,8.4,,-24,Stage 1
6620,revolving,North,personal,2022-05-06,680,653,40377.95,20463.3,38666.43,4.42,9,0,0,32.4,0.529,-27,Stage 1
6621,term,North,home_improvement,2021-09-30,719,696,14949.4,1494.94,,8.45,3,0,0,39.6,,-23,Stage 1
6622,term,West,personal,2023-10-10,619,602,20110.35,12253.35,,11.51,27,0,0,15.0,,-17,Stage 1
6623,term,West,auto,2022-06-11,688,649,9960.64,2152.46,,11.15,3,0,0,31.2,,-39,Stage 2
6624,term,North,home_improvement,2024-02-26,638,619,22616.34,16569.63,,9.44,17,0,0,10.3,,-19,Stage 1
6625,revolving,West,auto,2021-07-29,606,569,24088.93,6245.13,17011.35,12.6,23,0,0,41.7,0.367,-37,Stage 2
6626,term,North,personal,2022-09-16,628,613,23351.93,15924.79,,6.79,32,0,0,27.9,,-15,Stage 2
6627,revolving,West,debt_consolidation,2024-03-11,647,644,13632.13,11216.49,27794.67,9.26,16,0,1,9.9,0.404,-3,Stage 1
6628,term,North,debt_consolidation,2021-06-22,754,753,14889.14,4332.18,,9.16,1,0,0,43.0,,-1,Stage 1
6629,term,South,debt_consolidation,2022-03-23,645,634,14535.5,7476.94,,10.26,18,0,0,33.8,,-11,Stage 1
6630,term,South,debt_consolidation,2024-02-17,603,583,5784.06,4752.98,,10.82,32,0,0,10.6,,-20,Stage 2
6631,term,West,debt_consolidation,2021-01-11,687,659,18931.9,1893.19,,5.12,5,0,0,48.4,,-28,Stage 1
6632,term,East,auto,2023-01-31,681,674,5408.85,3984.53,,11.05,9,0,0,23.4,,-7,Stage 1
6633,term,South,debt_consolidation,2024-08-20,650,636,15454.9,14333.68,,5.38,14,0,0,4.5,,-14,Stage 1
6634,term,North,personal,2024-03-23,670,659,13546.93,11512.25,,11.76,10,0,0,9.5,,-11,Stage 1
6635,term,East,auto,2021-11-19,738,732,27715.1,12773.88,,14.25,0,0,0,38.0,,-6,Stage 1
6636,term,North,auto,2023-09-04,720,705,12967.69,7106.9,,7.5,1,0,0,16.2,,-15,Stage 1
6637,revolving,North,debt_consolidation,2022-03-21,715,708,34881.61,3488.16,7245.22,6.18,1,0,0,33.9,0.481,-7,Stage 1
6638,term,South,home_improvement,2021-12-08,608,595,11785.16,1625.06,,13.99,33,1,0,37.3,,-13,Stage 2
6639,term,West,personal,2021-08-09,850,850,5575.26,557.53,,8.8,9,0,0,41.4,,0,Stage 1
6640,term,West,auto,2021-04-20,743,735,2209.23,220.92,,4.96,0,0,0,45.1,,-8,Stage 1
6641,revolving,North,personal,2022-02-14,711,697,36527.9,21952.24,44533.78,6.24,5,0,0,35.1,0.493,-14,Stage 1
6642,revolving,South,home_improvement,2024-12-12,610,588,4860.12,4732.25,11088.16,6.41,31,0,0,0.7,0.427,-22,Stage 2
6643,term,North,auto,2022-05-20,736,736,13817.78,5366.81,,12.61,1,0,0,31.9,,0,Stage 1
6644,revolving,East,personal,2021-02-09,649,632,6466.11,646.61,1539.83,5.96,21,0,0,47.4,0.42,-17,Stage 1
6645,term,North,debt_consolidation,2021-09-20,668,666,23553.91,2355.39,,3.0,9,0,0,40.0,,-2,Stage 1
6646,term,South,auto,2024-02-16,579,546,12170.74,8398.99,,8.85,47,0,1,10.7,,-33,Stage 2
6647,revolving,North,auto,2024-12-08,605,587,1000.0,984.24,2236.75,9.89,36,0,0,0.8,0.44,-18,Stage 2
6648,revolving,South,auto,2022-12-09,706,691,36017.4,20222.86,49131.23,10.72,2,0,0,25.1,0.412,-15,Stage 1
6649,term,West,auto,2023-04-03,740,723,7611.98,5908.96,,3.0,3,0,0,21.3,,-17,Stage 1
6650,revolving,South,debt_consolidation,2022-04-06,721,726,14135.83,5428.98,11911.23,8.45,0,0,0,33.4,0.456,5,Stage 1
6651,term,East,home_improvement,2024-02-16,719,707,13436.08,11169.82,,7.71,3,0,0,10.7,,-12,Stage 1
6652,revolving,South,home_improvement,2021-08-05,676,653,4932.54,2698.88,7556.81,10.26,13,0,0,41.5,0.357,-23,Stage 1
6653,term,East,personal,2021-03-18,655,632,25173.56,6037.37,,3.04,18,0,0,46.2,,-23,Stage 1
6654,term,East,debt_consolidation,2024-12-15,697,693,5042.54,4932.6,,9.45,2,1,0,0.6,,-4,Stage 2
6655,term,North,debt_consolidation,2023-06-11,729,733,36288.32,23978.5,,9.54,1,0,0,19.0,,4,Stage 1
6656,term,East,personal,2024-04-10,680,680,14824.04,12899.72,,12.41,12,0,0,8.9,,0,Stage 1
6657,term,South,debt_consolidation,2022-01-25,752,743,11510.06,6782.2,,10.06,1,0,0,35.7,,-9,Stage 1
