loan_id,default_flag,orig_credit_score,current_credit_score,credit_score_change,original_balance,current_balance,balance_to_original_ratio,interest_rate,months_on_book,days_past_due,watchlist_flag,high_utilization_flag,score_deteriorated_flag,loan_type_term,region_North,region_South,region_West,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_personal,credit_score_band_Fair,credit_score_band_Good,credit_score_band_Very Good,credit_score_band_Excellent,dpd_bucket_1-30,dpd_bucket_31-60,dpd_bucket_61-90,dpd_bucket_90+
6633,0,599,568,-31,16095.56,14512.47,0.902,12.13,9.7,14,0,0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
6634,0,691,639,-52,20194.97,11712.64,0.58,10.13,33.7,4,0,0,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
6635,0,634,573,-61,1910.68,1432.64,0.75,5.77,15.4,12,0,0,1,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6636,0,729,691,-38,26110.76,24926.13,0.955,10.62,3.9,8,0,0,1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
6637,0,640,617,-23,13367.27,9614.63,0.719,9.08,23.2,5,0,0,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6638,0,658,628,-30,22572.77,15805.18,0.7,8.6,20.3,7,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
6639,0,618,615,-3,10516.42,6169.81,0.587,10.43,14.9,19,0,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6640,0,740,744,4,35435.34,5320.18,0.15,5.17,30.9,5,0,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6641,0,705,666,-39,2684.21,268.42,0.1,7.76,44.0,5,0,0,1,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
6642,0,816,781,-35,22274.87,16097.88,0.723,8.06,9.4,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6643,0,755,717,-38,26589.88,20854.58,0.784,13.61,9.6,0,0,0,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
6644,0,653,643,-10,31249.97,19053.78,0.61,7.54,22.1,10,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6645,0,586,575,-11,17919.54,1791.95,0.1,10.84,42.5,20,0,0,0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
6646,0,642,628,-14,18435.46,5165.27,0.28,7.56,29.9,7,0,0,0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False
6647,0,670,643,-27,30235.05,3023.5,0.1,8.11,31.9,4,0,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
6648,0,571,532,-39,23432.57,12477.1,0.532,10.43,28.8,13,1,0,1,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
6649,0,629,598,-31,7786.69,2275.17,0.292,6.66,24.3,16,0,0,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
6650,0,740,718,-22,18040.6,2671.54,0.148,5.08,41.9,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6651,0,628,588,-40,26330.78,18081.79,0.687,7.01,29.6,12,0,0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6652,0,627,602,-25,3874.32,1712.67,0.442,10.12,25.0,5,0,0,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6653,0,711,672,-39,53492.6,27036.48,0.505,9.25,26.6,8,0,0,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
6654,0,647,622,-25,15476.78,11487.32,0.742,13.35,11.9,11,0,0,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
6655,0,680,653,-27,7367.26,4757.94,0.646,12.7,13.5,7,0,0,0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
6656,0,703,695,-8,14428.52,12805.71,0.888,10.16,7.1,5,0,0,0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
6657,0,642,627,-15,33443.68,31847.45,0.952,9.46,1.6,11,0,0,0,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6658,0,726,692,-34,12417.39,3563.69,0.287,10.1,47.3,6,0,0,1,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
6659,0,721,689,-32,44156.22,4415.62,0.1,7.57,40.8,6,0,0,1,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
6660,0,699,692,-7,12591.11,4482.09,0.356,10.03,41.7,5,1,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
6661,0,770,755,-15,54152.26,38240.86,0.706,4.04,25.0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
6662,0,732,721,-11,6217.0,3675.83,0.591,9.35,37.8,3,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
6663,0,663,632,-31,12504.73,7519.69,0.601,10.83,31.8,14,0,0,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6664,1,634,578,-56,16569.27,4935.0,0.298,10.83,28.7,15,0,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6665,0,689,676,-13,15673.04,15251.65,0.973,13.43,1.0,7,0,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
6666,0,675,646,-29,12006.8,10918.18,0.909,6.52,4.5,9,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
6667,1,676,663,-13,4957.05,495.7,0.1,14.5,45.5,3,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6668,0,646,621,-25,11074.45,8533.25,0.771,17.86,16.9,13,0,0,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6669,0,682,679,-3,18504.78,4573.45,0.247,11.7,48.3,7,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6670,0,773,778,5,11232.66,5786.16,0.515,14.27,27.9,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6671,0,721,683,-38,14261.11,10378.68,0.728,10.21,10.1,6,0,0,1,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
6672,0,688,651,-37,5148.83,4799.62,0.932,5.71,2.4,13,0,0,1,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
6673,0,754,740,-14,17095.09,7732.31,0.452,4.45,34.4,2,0,0,0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
6674,0,723,707,-16,5255.86,525.59,0.1,3.0,44.3,4,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
6675,0,660,613,-47,21385.36,21114.33,0.987,10.93,0.9,7,0,0,1,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
6676,0,676,660,-16,9186.47,918.65,0.1,11.28,47.2,4,0,0,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
6677,0,734,723,-11,6032.61,3144.9,0.521,11.36,25.4,6,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
6678,1,694,658,-36,13352.41,5662.5,0.424,10.53,19.4,5,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6679,0,705,705,0,15546.28,4267.29,0.274,8.99,24.7,6,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
6680,0,604,558,-46,16685.02,7813.26,0.468,4.73,30.3,15,1,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
6681,0,648,637,-11,8236.68,2629.4,0.319,3.89,36.3,14,1,0,0,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6682,0,676,637,-39,7515.95,6580.38,0.876,7.91,5.2,8,0,0,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
6683,0,747,749,2,6454.9,645.49,0.1,4.41,35.6,5,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
6684,0,793,735,-58,18371.8,5003.12,0.272,3.0,31.6,0,0,0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6685,0,625,612,-13,20278.83,8430.15,0.416,9.06,43.8,14,0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6686,0,642,638,-4,1775.8,746.48,0.42,9.59,24.9,10,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
6687,0,706,692,-14,8981.78,2487.03,0.277,8.21,41.6,4,0,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
6688,0,807,775,-32,5072.67,4847.26,0.956,9.52,3.3,0,0,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
6689,0,620,592,-28,7380.39,5615.81,0.761,4.4,18.6,7,0,0,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
6690,0,562,506,-56,2910.48,1468.42,0.505,11.11,32.4,19,0,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
6691,0,689,664,-25,14144.81,12730.73,0.9,11.3,8.0,7,0,0,0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
6692,0,599,566,-33,1571.44,517.65,0.329,7.84,46.3,29,0,0,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6693,0,714,698,-16,15668.28,12236.19,0.781,3.0,14.5,8,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6694,0,726,699,-27,3787.91,640.87,0.169,6.8,45.4,8,0,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6695,0,666,614,-52,11043.92,10756.0,0.974,10.21,1.7,12,0,0,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
6696,0,653,630,-23,10240.21,3688.04,0.36,6.34,27.2,13,1,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
6697,1,637,598,-39,24641.08,14637.56,0.594,15.8,14.1,16,0,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
6698,0,683,634,-49,11090.05,1109.0,0.1,10.96,37.1,9,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
6699,0,600,565,-35,1852.66,1138.9,0.615,10.35,28.2,11,1,0,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
6700,0,652,634,-18,1874.27,661.39,0.353,10.52,36.4,6,0,0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
6701,0,636,613,-23,8678.04,4823.92,0.556,5.81,39.8,16,0,0,0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6702,0,696,667,-29,20620.91,6978.78,0.338,9.22,23.8,9,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
6703,0,700,677,-23,15555.9,6139.97,0.395,3.0,25.4,3,0,0,0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
6704,0,764,759,-5,8783.82,6559.14,0.747,3.0,23.4,2,0,0,0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
6705,0,621,566,-55,22031.7,19354.56,0.878,8.19,8.1,15,0,0,1,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
6706,0,659,636,-23,14221.09,10122.17,0.712,8.5,26.6,8,1,0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
6707,0,736,702,-34,9956.32,995.63,0.1,11.84,41.3,6,0,0,1,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False
6708,0,708,686,-22,17243.56,11398.22,0.661,5.54,11.7,6,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
6709,0,640,641,1,10425.92,6805.82,0.653,9.0,15.3,8,0,0,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6710,0,600,594,-6,8207.29,6819.72,0.831,7.4,5.9,13,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6711,0,791,772,-19,7890.94,6291.09,0.797,4.05,9.3,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6712,0,584,564,-20,14264.4,4896.23,0.343,7.81,45.8,21,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
6713,0,605,556,-49,5407.82,4998.94,0.924,6.06,2.7,11,0,0,1,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
6714,0,691,671,-20,16426.58,9679.35,0.589,6.89,34.4,9,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
6715,0,737,710,-27,13639.53,12443.58,0.912,7.74,7.6,4,0,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6716,0,627,605,-22,19256.29,13732.98,0.713,15.45,23.8,19,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
6717,0,720,683,-37,13968.28,9565.52,0.685,11.2,12.2,4,1,0,1,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
6718,0,619,590,-29,26980.48,12158.61,0.451,11.96,21.0,9,1,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6719,0,728,720,-8,57248.06,20382.9,0.356,10.39,22.5,6,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
6720,0,728,677,-51,11951.86,1228.07,0.103,9.15,32.1,4,0,0,1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
6721,0,627,619,-8,11584.2,6800.24,0.587,11.87,36.6,10,0,0,0,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
6722,0,732,703,-29,15169.04,13141.33,0.866,8.18,6.0,5,0,0,0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
6723,0,621,562,-59,31269.37,11029.45,0.353,4.43,28.4,10,0,0,1,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
6724,0,531,500,-31,29416.74,27270.28,0.927,8.62,3.2,23,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
6725,0,671,626,-45,24854.85,18460.32,0.743,8.72,9.3,8,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
6726,0,703,656,-47,21895.69,8124.43,0.371,15.81,41.2,6,0,0,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
6727,0,725,681,-44,11150.94,7693.17,0.69,11.81,22.8,1,0,0,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
6728,0,744,727,-17,5249.94,5021.88,0.957,7.7,3.2,1,0,0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
6729,1,617,586,-31,12672.96,6786.56,0.536,8.42,29.7,17,0,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
6730,0,679,654,-25,19119.5,1911.95,0.1,7.57,36.6,6,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
6731,0,653,620,-33,78188.47,12444.0,0.159,6.63,41.1,12,0,0,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
6732,0,679,643,-36,4676.22,3949.74,0.845,10.71,10.1,6,0,0,1,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
6733,0,818,813,-5,5614.01,561.4,0.1,3.0,39.0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6734,0,668,643,-25,5258.04,1051.42,0.2,8.8,32.8,8,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
6735,0,621,561,-60,8680.38,4804.3,0.553,6.38,19.2,17,0,0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
6736,0,664,629,-35,21428.25,15306.44,0.714,3.73,14.5,8,0,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6737,0,730,685,-45,18774.45,10573.54,0.563,3.33,21.8,1,0,0,1,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
6738,0,709,691,-18,14990.25,7058.98,0.471,10.17,18.5,2,1,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6739,0,742,730,-12,31881.76,6573.58,0.206,14.08,31.0,3,0,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
6740,0,790,749,-41,31810.07,17661.32,0.555,5.0,22.0,0,0,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6741,0,788,763,-25,5610.16,1957.82,0.349,11.49,23.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6742,0,631,591,-40,6767.95,5594.55,0.827,7.86,8.9,14,0,0,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6743,0,724,703,-21,4767.9,710.35,0.149,7.84,35.3,3,0,0,0,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
6744,0,575,559,-16,6627.46,4568.84,0.689,9.98,21.4,14,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6745,0,745,716,-29,7815.09,781.51,0.1,8.04,44.4,3,0,0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
6746,0,587,574,-13,9627.91,2979.75,0.309,10.05,45.8,18,0,0,0,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
6747,0,587,550,-37,21959.37,2195.94,0.1,12.23,33.4,20,1,0,1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
6748,0,668,625,-43,36525.48,20575.73,0.563,9.44,18.7,16,0,0,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
6749,0,735,710,-25,15880.33,9165.47,0.577,9.26,41.1,4,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
6750,0,623,603,-20,18028.41,11897.71,0.66,11.79,16.4,23,0,0,0,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6751,0,648,597,-51,2362.25,1332.04,0.564,7.9,25.9,11,0,0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
