loan_id,loan_type,region,loan_purpose,origination_date,orig_credit_score,current_credit_score,original_balance,current_balance,credit_limit,interest_rate,days_past_due,watchlist_flag,default_flag,months_on_book,utilization,credit_score_change
6520,term,South,debt_consolidation,2024-10-26,560,533,13854.86,13486.02,,10.44,15,0,0,2.2,,-27
6521,revolving,North,personal,2021-11-03,601,577,9474.3,5416.95,11303.05,11.92,19,0,0,38.5,0.479,-24
6522,term,North,auto,2021-06-03,585,531,9014.71,2683.38,,5.44,20,0,0,43.6,,-54
6523,revolving,North,auto,2024-03-29,657,624,11999.22,8951.58,18257.21,6.54,10,0,1,9.3,0.49,-33
6524,revolving,West,personal,2022-01-06,596,555,19430.92,3922.12,8924.6,10.73,16,1,0,36.4,0.439,-41
6525,revolving,North,debt_consolidation,2023-05-12,642,625,28779.55,17361.37,39990.53,10.74,15,0,0,20.0,0.434,-17
6526,term,South,debt_consolidation,2021-05-30,801,801,28076.64,13497.18,,11.53,0,0,0,43.7,,0
6527,term,West,personal,2022-07-17,730,717,21033.02,6243.78,,16.38,8,0,0,30.0,,-13
6528,term,North,debt_consolidation,2021-04-27,717,677,8889.8,888.98,,5.43,8,1,0,44.8,,-40
6529,revolving,East,auto,2024-12-10,748,725,18147.92,17817.57,30883.56,6.89,2,0,0,0.7,0.577,-23
6530,term,North,auto,2022-12-25,602,555,5877.4,2109.46,,9.62,12,0,0,24.6,,-47
6531,term,East,home_improvement,2022-04-05,623,602,3610.13,1714.25,,9.27,19,0,0,33.4,,-21
6532,term,West,auto,2021-01-01,686,679,10496.6,1049.66,,10.13,7,0,0,48.7,,-7
6533,term,East,debt_consolidation,2023-05-25,639,598,13367.6,7231.59,,13.89,14,0,0,19.6,,-41
6534,term,East,personal,2024-04-09,657,633,9155.06,8173.03,,15.83,6,0,0,8.9,,-24
6535,term,North,auto,2021-01-23,717,705,7102.86,710.29,,6.74,3,0,0,48.0,,-12
6536,revolving,South,debt_consolidation,2021-05-30,736,712,16299.42,3264.07,8228.33,11.18,4,0,0,43.7,0.397,-24
6537,term,West,debt_consolidation,2024-04-15,712,694,40316.88,35051.98,,13.48,4,0,0,8.7,,-18
6538,term,East,personal,2021-05-03,748,740,26583.04,2658.3,,7.21,3,0,0,44.6,,-8
6539,term,East,debt_consolidation,2022-11-07,520,472,18672.65,8638.21,,9.76,18,0,0,26.2,,-48
6540,term,North,home_improvement,2023-05-07,800,786,11702.88,5290.19,,8.04,0,0,0,20.2,,-14
6541,revolving,South,personal,2021-10-15,729,705,27711.31,6087.27,16360.78,4.33,8,0,0,39.1,0.372,-24
6542,term,West,personal,2023-07-08,658,654,5586.91,2862.83,,6.79,8,0,0,18.1,,-4
6543,term,South,personal,2022-12-24,591,538,30349.53,19118.39,,8.52,12,0,0,24.6,,-53
6544,term,East,auto,2021-09-04,669,627,5485.36,548.54,,13.31,7,0,0,40.5,,-42
6545,revolving,North,debt_consolidation,2022-03-06,632,610,1826.46,1089.84,2283.56,10.07,12,0,0,34.4,0.477,-22
6546,term,North,debt_consolidation,2024-03-14,752,715,10442.1,8106.77,,10.0,1,0,0,9.8,,-37
6547,term,West,debt_consolidation,2024-10-24,720,693,10283.34,9806.07,,8.73,5,0,0,2.3,,-27
6548,term,North,auto,2023-03-31,641,603,11953.27,8670.81,,9.77,12,0,0,21.4,,-38
6549,revolving,East,auto,2024-12-28,595,588,10422.43,10186.44,20889.88,9.99,15,0,1,0.1,0.488,-7
6550,term,East,personal,2023-03-21,665,646,12329.43,4817.93,,3.76,6,0,0,21.7,,-19
6551,term,North,auto,2024-02-12,740,704,16960.0,13390.3,,10.94,2,0,0,10.8,,-36
6552,term,East,auto,2023-12-22,712,704,20592.71,17268.18,,8.94,2,0,0,12.5,,-8
6553,revolving,West,personal,2021-01-24,595,576,9143.93,914.39,2598.09,12.63,10,1,0,47.9,0.352,-19
6554,term,South,personal,2023-12-17,648,609,7106.11,4649.03,,6.28,19,0,0,12.7,,-39
6555,term,North,auto,2022-01-25,738,714,8319.0,1474.28,,14.04,2,0,0,35.7,,-24
6556,revolving,North,auto,2024-01-12,672,666,16242.82,12481.26,22722.48,6.48,12,0,0,11.8,0.549,-6
6557,revolving,North,debt_consolidation,2022-09-19,676,651,17523.46,7898.76,17645.25,12.51,12,0,0,27.8,0.448,-25
6558,term,South,debt_consolidation,2022-09-19,793,721,19907.09,4761.43,,7.61,0,0,0,27.8,,-72
6559,term,North,auto,2021-03-17,615,553,42275.84,4605.31,,10.9,17,0,0,46.2,,-62
6560,revolving,South,home_improvement,2021-06-09,747,686,10120.26,4050.71,6392.36,12.99,2,0,0,43.4,0.634,-61
6561,term,West,auto,2022-10-27,654,621,17719.96,6333.04,,10.62,13,0,0,26.6,,-33
6562,term,West,debt_consolidation,2021-03-05,657,629,2729.74,1290.31,,8.25,6,0,0,46.6,,-28
6563,term,North,personal,2023-01-06,691,675,18282.34,9591.51,,7.49,4,1,0,24.2,,-16
6564,term,North,auto,2022-05-31,699,681,8169.35,5326.76,,8.11,11,0,0,31.5,,-18
6565,term,East,home_improvement,2024-04-05,716,679,1000.0,807.18,,5.5,5,0,0,9.0,,-37
6566,revolving,East,home_improvement,2021-05-10,670,643,11126.24,1112.62,1727.6,9.64,12,0,0,44.4,0.644,-27
6567,term,East,home_improvement,2024-12-01,720,697,5330.14,5178.67,,12.83,2,0,0,1.0,,-23
6568,term,South,debt_consolidation,2022-12-12,688,656,1000.0,591.06,,12.34,9,0,0,25.0,,-32
6569,revolving,South,auto,2024-01-13,647,645,5211.9,4272.41,7621.7,12.84,12,0,0,11.8,0.561,-2
6570,term,South,personal,2022-12-01,605,554,16064.79,7829.39,,11.32,14,0,0,25.4,,-51
6571,term,South,personal,2021-01-17,718,699,10557.53,1055.75,,3.57,3,0,0,48.2,,-19
6572,revolving,North,auto,2021-09-08,698,658,10408.86,4225.99,6896.21,7.95,6,0,0,40.4,0.613,-40
6573,term,South,auto,2022-05-15,640,588,24628.38,7546.75,,10.6,9,0,0,32.1,,-52
6574,term,South,auto,2022-09-08,594,540,20503.6,10062.55,,7.68,16,0,1,28.2,,-54
6575,term,East,auto,2023-05-05,644,617,12013.4,7722.47,,8.04,10,0,0,20.2,,-27
6576,term,East,personal,2021-11-26,562,502,33069.83,3306.98,,9.7,29,1,1,37.7,,-60
6577,revolving,East,home_improvement,2024-09-01,738,697,4067.83,3739.0,10170.94,9.14,0,1,0,4.1,0.368,-41
6578,term,East,home_improvement,2023-10-14,673,659,4667.83,3773.78,,11.06,6,0,0,14.8,,-14
6579,term,South,personal,2021-10-23,695,674,38281.28,7388.18,,6.69,5,0,1,38.9,,-21
6580,revolving,West,debt_consolidation,2024-05-14,655,642,1000.0,871.5,2124.37,3.0,12,0,0,7.7,0.41,-13
6581,revolving,South,debt_consolidation,2021-11-01,786,763,3696.27,1613.47,3255.06,5.83,1,0,0,38.6,0.496,-23
6582,term,South,debt_consolidation,2023-04-04,722,702,1111.29,786.19,,12.93,6,0,0,21.3,,-20
6583,revolving,East,auto,2024-09-22,657,628,15512.8,14818.76,39891.94,9.32,12,0,0,3.4,0.371,-29
6584,term,West,debt_consolidation,2024-11-02,659,627,30681.68,29787.47,,8.1,17,0,0,2.0,,-32
6585,term,North,debt_consolidation,2024-05-18,642,621,34581.74,29749.63,,12.99,14,0,0,7.6,,-21
6586,term,North,auto,2021-06-12,671,625,2762.88,511.45,,4.71,10,0,0,43.3,,-46
6587,term,East,personal,2024-11-18,703,670,9763.04,9504.2,,12.15,6,0,0,1.5,,-33
6588,revolving,North,debt_consolidation,2023-03-22,700,697,26369.9,10441.61,15906.52,10.41,5,0,0,21.7,0.656,-3
6589,revolving,East,personal,2021-01-20,663,625,30748.74,3074.87,8929.82,11.6,7,0,0,48.1,0.344,-38
6590,term,North,home_improvement,2022-12-21,767,775,53815.11,19021.09,,10.45,0,0,0,24.7,,8
6591,term,East,personal,2024-11-25,559,519,22914.06,22497.77,,11.67,18,0,0,1.2,,-40
6592,term,East,auto,2023-10-13,644,630,6682.46,4923.34,,10.58,10,0,0,14.9,,-14
6593,term,North,personal,2021-02-19,721,693,34871.76,10754.17,,10.15,7,0,0,47.1,,-28
6594,term,North,personal,2024-01-21,764,722,14335.37,10302.34,,10.38,1,0,0,11.5,,-42
6595,term,North,debt_consolidation,2021-07-20,691,676,10304.13,1030.41,,5.66,7,0,0,42.0,,-15
6596,term,West,personal,2021-06-25,769,746,13791.78,1489.89,,6.67,0,0,0,42.9,,-23
6597,term,South,auto,2022-02-21,782,788,1292.61,129.26,,16.95,0,0,0,34.8,,6
6598,term,South,auto,2023-03-14,658,639,11956.48,4595.29,,6.87,6,0,0,22.0,,-19
6599,term,West,home_improvement,2023-07-08,629,592,1509.12,869.43,,5.8,11,0,0,18.1,,-37
6600,term,West,personal,2023-12-06,628,610,9087.23,6937.57,,7.8,14,0,0,13.1,,-18
6601,term,West,auto,2024-01-18,594,535,12474.48,8297.26,,7.01,14,0,0,11.6,,-59
6602,term,East,home_improvement,2021-08-16,606,575,31546.07,12789.19,,5.97,16,0,0,41.1,,-31
6603,term,South,debt_consolidation,2023-06-06,623,606,8430.49,5902.52,,11.1,17,0,0,19.2,,-17
6604,term,South,debt_consolidation,2021-01-15,610,570,2201.43,220.14,,8.29,13,0,0,48.2,,-40
6605,term,North,auto,2021-12-15,741,712,49919.64,15630.73,,5.28,3,0,0,37.1,,-29
6606,revolving,North,debt_consolidation,2023-08-26,653,596,13670.1,10536.07,26918.26,6.97,14,0,0,16.5,0.391,-57
6607,term,South,home_improvement,2024-04-03,596,583,3602.08,3012.65,,5.5,10,1,0,9.1,,-13
6608,revolving,East,debt_consolidation,2022-04-03,656,627,15920.0,9325.57,24973.47,7.77,15,0,0,33.5,0.373,-29
6609,revolving,South,personal,2022-08-09,695,675,19918.05,11867.83,30139.7,11.34,7,0,0,29.2,0.394,-20
6610,revolving,North,home_improvement,2021-11-12,664,644,11252.37,2910.33,5314.24,8.92,11,0,0,38.2,0.548,-20
6611,revolving,East,personal,2022-09-13,666,646,8313.43,3772.67,8743.14,10.43,12,0,0,28.0,0.432,-20
6612,term,East,personal,2021-09-26,570,544,13441.86,2211.23,,9.91,20,0,0,39.8,,-26
6613,revolving,South,personal,2021-05-27,734,729,11661.87,1831.23,3145.72,8.82,6,0,0,43.8,0.582,-5
6614,revolving,South,debt_consolidation,2022-05-11,658,637,20654.55,8849.85,13465.45,9.74,6,0,0,32.2,0.657,-21
6615,term,West,personal,2021-11-01,601,551,25336.88,13240.27,,10.52,11,0,0,38.6,,-50
6616,revolving,South,home_improvement,2024-07-26,673,634,31317.11,26735.86,43476.96,5.81,7,0,0,5.3,0.615,-39
6617,term,North,home_improvement,2023-12-15,650,613,24296.26,20102.03,,12.51,13,0,0,12.8,,-37
6618,term,East,auto,2024-04-22,687,650,51652.97,44477.98,,13.1,8,0,0,8.5,,-37
6619,revolving,East,home_improvement,2024-02-14,833,830,36629.67,28839.22,64687.77,6.89,0,0,0,10.7,0.446,-3
6620,revolving,East,personal,2024-10-15,635,599,5949.19,5694.56,12561.27,10.89,12,0,0,2.6,0.453,-36
6621,term,South,auto,2021-07-04,724,712,18344.59,1834.46,,9.0,5,0,0,42.6,,-12
6622,term,North,home_improvement,2023-07-18,660,618,5157.98,2498.37,,8.02,10,0,0,17.8,,-42
6623,term,East,personal,2022-07-22,656,653,17393.64,3709.17,,14.86,12,0,0,29.8,,-3
6624,revolving,South,auto,2021-10-01,755,725,13448.71,1766.34,3883.69,7.67,4,0,0,39.6,0.455,-30
6625,term,East,home_improvement,2021-11-11,690,659,25558.37,7128.43,,7.51,4,0,0,38.2,,-31
6626,revolving,North,auto,2024-03-01,776,775,39873.24,30063.45,46599.21,9.12,0,0,0,10.2,0.645,-1
6627,term,South,debt_consolidation,2021-05-23,676,652,7171.58,717.16,,8.08,9,0,0,44.0,,-24
6628,term,East,home_improvement,2023-02-09,761,736,14164.54,9939.79,,5.01,2,0,0,23.1,,-25
6629,revolving,East,home_improvement,2021-06-10,659,629,9419.85,3122.45,6929.33,7.27,13,0,0,43.4,0.451,-30
6630,term,North,auto,2024-12-24,638,610,16043.06,15670.66,,11.68,18,0,0,0.3,,-28
6631,revolving,North,auto,2024-06-29,706,674,9818.36,8399.59,13017.19,9.59,6,0,0,6.2,0.645,-32
6632,revolving,North,auto,2024-12-28,687,649,22368.39,21858.14,42000.73,9.63,4,0,0,0.1,0.52,-38
6633,term,South,personal,2024-03-17,599,568,16095.56,14512.47,,12.13,14,0,0,9.7,,-31
6634,revolving,North,debt_consolidation,2022-03-26,691,639,20194.97,11712.64,25364.34,10.13,4,0,0,33.7,0.462,-52
6635,term,North,personal,2023-09-26,634,573,1910.68,1432.64,,5.77,12,0,0,15.4,,-61
6636,term,West,auto,2024-09-06,729,691,26110.76,24926.13,,10.62,8,0,0,3.9,,-38
6637,term,East,debt_consolidation,2023-02-04,640,617,13367.27,9614.63,,9.08,5,0,0,23.2,,-23
6638,revolving,North,home_improvement,2023-05-02,658,628,22572.77,15805.18,43446.17,8.6,7,0,0,20.3,0.364,-30
6639,term,West,auto,2023-10-13,618,615,10516.42,6169.81,,10.43,19,0,0,14.9,,-3
6640,term,East,personal,2022-06-20,740,744,35435.34,5320.18,,5.17,5,0,0,30.9,,4
6641,term,West,debt_consolidation,2021-05-22,705,666,2684.21,268.42,,7.76,5,0,0,44.0,,-39
6642,revolving,North,auto,2024-03-26,816,781,22274.87,16097.88,39911.92,8.06,0,0,0,9.4,0.403,-35
6643,term,South,debt_consolidation,2024-03-18,755,717,26589.88,20854.58,,13.61,0,0,0,9.6,,-38
6644,term,East,auto,2023-03-11,653,643,31249.97,19053.78,,7.54,10,0,0,22.1,,-10
6645,revolving,West,personal,2021-07-06,586,575,17919.54,1791.95,3975.35,10.84,20,0,0,42.5,0.451,-11
6646,term,West,home_improvement,2022-07-19,642,628,18435.46,5165.27,,7.56,7,0,0,29.9,,-14
6647,term,West,debt_consolidation,2022-05-19,670,643,30235.05,3023.5,,8.11,4,0,0,31.9,,-27
6648,term,North,home_improvement,2022-08-22,571,532,23432.57,12477.1,,10.43,13,1,0,28.8,,-39
6649,term,East,personal,2023-01-03,629,598,7786.69,2275.17,,6.66,16,0,0,24.3,,-31
6650,revolving,East,personal,2021-07-25,740,718,18040.6,2671.54,4920.08,5.08,3,0,0,41.9,0.543,-22
6651,term,West,auto,2022-07-29,628,588,26330.78,18081.79,,7.01,12,0,0,29.6,,-40
6652,term,South,home_improvement,2022-12-12,627,602,3874.32,1712.67,,10.12,5,0,0,25.0,,-25
6653,term,East,home_improvement,2022-10-25,711,672,53492.6,27036.48,,9.25,8,0,0,26.6,,-39
6654,term,East,personal,2024-01-10,647,622,15476.78,11487.32,,13.35,11,0,0,11.9,,-25
6655,term,North,home_improvement,2023-11-24,680,653,7367.26,4757.94,,12.7,7,0,0,13.5,,-27
6656,revolving,West,debt_consolidation,2024-06-01,703,695,14428.52,12805.71,30554.61,10.16,5,0,0,7.1,0.419,-8
6657,revolving,North,personal,2024-11-13,642,627,33443.68,31847.45,86771.0,9.46,11,0,0,1.6,0.367,-15
6658,term,South,home_improvement,2021-02-11,726,692,12417.39,3563.69,,10.1,6,0,0,47.3,,-34
6659,revolving,West,debt_consolidation,2021-08-25,721,689,44156.22,4415.62,9113.12,7.57,6,0,0,40.8,0.485,-32
6660,term,South,home_improvement,2021-07-31,699,692,12591.11,4482.09,,10.03,5,1,0,41.7,,-7
6661,term,South,personal,2022-12-13,770,755,54152.26,38240.86,,4.04,0,0,0,25.0,,-15
6662,term,North,auto,2021-11-24,732,721,6217.0,3675.83,,9.35,3,0,0,37.8,,-11
6663,revolving,West,auto,2022-05-23,663,632,12504.73,7519.69,14151.22,10.83,14,0,0,31.8,0.531,-31
6664,term,East,debt_consolidation,2022-08-23,634,578,16569.27,4935.0,,10.83,15,0,1,28.7,,-56
6665,term,West,debt_consolidation,2024-12-03,689,676,15673.04,15251.65,,13.43,7,0,0,1.0,,-13
6666,revolving,North,home_improvement,2024-08-18,675,646,12006.8,10918.18,31905.17,6.52,9,0,0,4.5,0.342,-29
6667,revolving,East,auto,2021-04-06,676,663,4957.05,495.7,944.88,14.5,3,0,1,45.5,0.525,-13
6668,term,South,home_improvement,2023-08-14,646,621,11074.45,8533.25,,17.86,13,0,0,16.9,,-25
6669,term,East,auto,2021-01-12,682,679,18504.78,4573.45,,11.7,7,0,0,48.3,,-3
6670,term,West,auto,2022-09-16,773,778,11232.66,5786.16,,14.27,0,0,0,27.9,,5
6671,term,North,home_improvement,2024-03-04,721,683,14261.11,10378.68,,10.21,6,0,0,10.1,,-38
6672,term,West,debt_consolidation,2024-10-20,688,651,5148.83,4799.62,,5.71,13,0,0,2.4,,-37
6673,term,West,auto,2022-03-05,754,740,17095.09,7732.31,,4.45,2,0,0,34.4,,-14
6674,term,South,debt_consolidation,2021-05-12,723,707,5255.86,525.59,,3.0,4,0,0,44.3,,-16
6675,term,North,debt_consolidation,2024-12-06,660,613,21385.36,21114.33,,10.93,7,0,0,0.9,,-47
6676,revolving,West,personal,2021-02-15,676,660,9186.47,918.65,1531.44,11.28,4,0,0,47.2,0.6,-16
6677,revolving,East,debt_consolidation,2022-12-02,734,723,6032.61,3144.9,8359.95,11.36,6,0,0,25.4,0.376,-11
6678,term,East,auto,2023-05-30,694,658,13352.41,5662.5,,10.53,5,0,1,19.4,,-36
6679,term,South,home_improvement,2022-12-21,705,705,15546.28,4267.29,,8.99,6,0,0,24.7,,0
6680,revolving,North,auto,2022-07-06,604,558,16685.02,7813.26,13163.33,4.73,15,1,0,30.3,0.594,-46
6681,term,North,personal,2022-01-07,648,637,8236.68,2629.4,,3.89,14,1,0,36.3,,-11
6682,term,West,personal,2024-07-30,676,637,7515.95,6580.38,,7.91,8,0,0,5.2,,-39
6683,term,West,debt_consolidation,2022-01-30,747,749,6454.9,645.49,,4.41,5,0,0,35.6,,2
6684,term,South,auto,2022-05-28,793,735,18371.8,5003.12,,3.0,0,0,0,31.6,,-58
6685,revolving,East,debt_consolidation,2021-05-29,625,612,20278.83,8430.15,21742.86,9.06,14,0,0,43.8,0.388,-13
6686,term,East,home_improvement,2022-12-16,642,638,1775.8,746.48,,9.59,10,0,0,24.9,,-4
6687,revolving,South,debt_consolidation,2021-08-03,706,692,8981.78,2487.03,4626.34,8.21,4,0,0,41.6,0.538,-14
6688,revolving,West,personal,2024-09-25,807,775,5072.67,4847.26,12635.1,9.52,0,0,0,3.3,0.384,-32
6689,term,East,personal,2023-06-24,620,592,7380.39,5615.81,,4.4,7,0,0,18.6,,-28
6690,revolving,South,debt_consolidation,2022-05-06,562,506,2910.48,1468.42,3138.61,11.11,19,0,0,32.4,0.468,-56
6691,revolving,West,debt_consolidation,2024-05-05,689,664,14144.81,12730.73,35329.65,11.3,7,0,0,8.0,0.36,-25
6692,revolving,North,debt_consolidation,2021-03-14,599,566,1571.44,517.65,1307.51,7.84,29,0,0,46.3,0.396,-33
6693,term,West,home_improvement,2023-10-24,714,698,15668.28,12236.19,,3.0,8,0,0,14.5,,-16
6694,term,East,personal,2021-04-09,726,699,3787.91,640.87,,6.8,8,0,0,45.4,,-27
6695,term,South,personal,2024-11-12,666,614,11043.92,10756.0,,10.21,12,0,0,1.7,,-52
6696,term,South,personal,2022-10-09,653,630,10240.21,3688.04,,6.34,13,1,0,27.2,,-23
6697,revolving,East,home_improvement,2023-11-06,637,598,24641.08,14637.56,26783.77,15.8,16,0,1,14.1,0.547,-39
6698,revolving,South,debt_consolidation,2021-12-14,683,634,11090.05,1109.0,2034.38,10.96,9,0,0,37.1,0.545,-49
6699,revolving,South,debt_consolidation,2022-09-07,600,565,1852.66,1138.9,2070.12,10.35,11,1,0,28.2,0.55,-35
6700,revolving,South,personal,2022-01-05,652,634,1874.27,661.39,1609.02,10.52,6,0,0,36.4,0.411,-18
6701,term,North,debt_consolidation,2021-09-26,636,613,8678.04,4823.92,,5.81,16,0,0,39.8,,-23
6702,term,South,home_improvement,2023-01-18,696,667,20620.91,6978.78,,9.22,9,0,0,23.8,,-29
6703,term,West,personal,2022-12-02,700,677,15555.9,6139.97,,3.0,3,0,0,25.4,,-23
6704,term,South,personal,2023-01-30,764,759,8783.82,6559.14,,3.0,2,0,0,23.4,,-5
6705,revolving,West,personal,2024-05-04,621,566,22031.7,19354.56,45286.85,8.19,15,0,0,8.1,0.427,-55
6706,term,West,home_improvement,2022-10-26,659,636,14221.09,10122.17,,8.5,8,1,0,26.6,,-23
6707,term,North,personal,2021-08-12,736,702,9956.32,995.63,,11.84,6,0,0,41.3,,-34
6708,term,East,auto,2024-01-15,708,686,17243.56,11398.22,,5.54,6,0,0,11.7,,-22
6709,term,South,home_improvement,2023-10-01,640,641,10425.92,6805.82,,9.0,8,0,0,15.3,,1
6710,revolving,South,home_improvement,2024-07-08,600,594,8207.29,6819.72,13230.4,7.4,13,0,0,5.9,0.515,-6
6711,term,West,auto,2024-03-29,791,772,7890.94,6291.09,,4.05,0,0,0,9.3,,-19
6712,term,North,auto,2021-03-29,584,564,14264.4,4896.23,,7.81,21,0,0,45.8,,-20
6713,revolving,South,personal,2024-10-12,605,556,5407.82,4998.94,7906.31,6.06,11,0,0,2.7,0.632,-49
6714,revolving,North,home_improvement,2022-03-07,691,671,16426.58,9679.35,28635.83,6.89,9,0,0,34.4,0.338,-20
6715,revolving,West,home_improvement,2024-05-18,737,710,13639.53,12443.58,28394.41,7.74,4,0,0,7.6,0.438,-27
6716,revolving,North,auto,2023-01-18,627,605,19256.29,13732.98,28552.67,15.45,19,0,0,23.8,0.481,-22
6717,term,North,auto,2024-01-02,720,683,13968.28,9565.52,,11.2,4,1,0,12.2,,-37
6718,revolving,East,debt_consolidation,2023-04-13,619,590,26980.48,12158.61,27476.67,11.96,9,1,0,21.0,0.443,-29
6719,revolving,East,auto,2023-02-27,728,720,57248.06,20382.9,54212.76,10.39,6,0,0,22.5,0.376,-8
6720,term,West,auto,2022-05-14,728,677,11951.86,1228.07,,9.15,4,0,0,32.1,,-51
6721,term,West,personal,2021-12-31,627,619,11584.2,6800.24,,11.87,10,0,0,36.6,,-8
6722,revolving,West,debt_consolidation,2024-07-05,732,703,15169.04,13141.33,24344.0,8.18,5,0,0,6.0,0.54,-29
6723,term,West,debt_consolidation,2022-09-01,621,562,31269.37,11029.45,,4.43,10,0,0,28.4,,-59
6724,revolving,North,auto,2024-09-27,531,500,29416.74,27270.28,76716.12,8.62,23,0,0,3.2,0.355,-31
6725,term,West,home_improvement,2024-03-28,671,626,24854.85,18460.32,,8.72,8,0,0,9.3,,-45
6726,revolving,North,auto,2021-08-15,703,656,21895.69,8124.43,16477.29,15.81,6,0,0,41.2,0.493,-47
6727,revolving,East,debt_consolidation,2023-02-17,725,681,11150.94,7693.17,17111.0,11.81,1,0,0,22.8,0.45,-44
6728,revolving,West,personal,2024-09-27,744,727,5249.94,5021.88,14874.32,7.7,1,0,0,3.2,0.338,-17
6729,revolving,East,home_improvement,2022-07-25,617,586,12672.96,6786.56,17262.68,8.42,17,0,1,29.7,0.393,-31
6730,term,South,auto,2021-12-29,679,654,19119.5,1911.95,,7.57,6,0,0,36.6,,-25
6731,term,South,debt_consolidation,2021-08-18,653,620,78188.47,12444.0,,6.63,12,0,0,41.1,,-33
6732,term,North,personal,2024-03-04,679,643,4676.22,3949.74,,10.71,6,0,0,10.1,,-36
6733,term,East,home_improvement,2021-10-20,818,813,5614.01,561.4,,3.0,0,0,0,39.0,,-5
6734,term,East,debt_consolidation,2022-04-22,668,643,5258.04,1051.42,,8.8,8,0,0,32.8,,-25
6735,term,South,personal,2023-06-05,621,561,8680.38,4804.3,,6.38,17,0,0,19.2,,-60
6736,term,West,auto,2023-10-24,664,629,21428.25,15306.44,,3.73,8,0,0,14.5,,-35
6737,term,North,home_improvement,2023-03-18,730,685,18774.45,10573.54,,3.33,1,0,0,21.8,,-45
6738,revolving,West,home_improvement,2023-06-25,709,691,14990.25,7058.98,15838.34,10.17,2,1,0,18.5,0.446,-18
6739,term,East,home_improvement,2022-06-16,742,730,31881.76,6573.58,,14.08,3,0,0,31.0,,-12
6740,term,East,personal,2023-03-13,790,749,31810.07,17661.32,,5.0,0,0,0,22.0,,-41
6741,revolving,East,debt_consolidation,2023-02-11,788,763,5610.16,1957.82,4936.81,11.49,0,0,0,23.0,0.397,-25
6742,revolving,North,debt_consolidation,2024-04-08,631,591,6767.95,5594.55,12155.85,7.86,14,0,0,8.9,0.46,-40
6743,term,North,home_improvement,2022-02-06,724,703,4767.9,710.35,,7.84,3,0,0,35.3,,-21
6744,term,East,auto,2023-03-31,575,559,6627.46,4568.84,,9.98,14,1,0,21.4,,-16
6745,term,North,debt_consolidation,2021-05-09,745,716,7815.09,781.51,,8.04,3,0,0,44.4,,-29
6746,revolving,West,debt_consolidation,2021-03-28,587,574,9627.91,2979.75,8131.06,10.05,18,0,0,45.8,0.366,-13
6747,term,South,debt_consolidation,2022-04-06,587,550,21959.37,2195.94,,12.23,20,1,0,33.4,,-37
6748,term,South,auto,2023-06-19,668,625,36525.48,20575.73,,9.44,16,0,0,18.7,,-43
6749,term,South,debt_consolidation,2021-08-18,735,710,15880.33,9165.47,,9.26,4,0,0,41.1,,-25
6750,term,North,personal,2023-08-27,623,603,18028.41,11897.71,,11.79,23,0,0,16.4,,-20
6751,term,South,personal,2022-11-17,648,597,2362.25,1332.04,,7.9,11,0,0,25.9,,-51
6752,term,East,home_improvement,2021-06-08,629,607,9558.19,2322.45,,12.24,11,0,0,43.4,,-22
6753,term,East,debt_consolidation,2023-12-26,688,647,8427.01,6672.7,,13.96,8,0,0,12.4,,-41
6754,term,North,auto,2024-09-21,735,728,14922.3,14167.25,,12.06,3,0,0,3.4,,-7
6755,revolving,South,debt_consolidation,2021-12-27,681,663,18016.91,5993.27,14137.33,10.27,6,0,0,36.7,0.424,-18
6756,term,North,home_improvement,2021-09-11,642,603,8001.79,1403.28,,11.9,8,0,0,40.3,,-39
6757,term,West,personal,2024-11-29,772,763,19664.45,19356.09,,7.46,0,0,0,1.1,,-9
